episode-length-avg,qf1-std,return-max,return-min,StdProgress,episode-length-min,log-sigs-std,MaxProgress,log-sigs-mean,qf2-std,log-sigs-min,log-pi-mean,log-pi-min,episode-length-std,episodes,last-path-return,mean-sq-bellman-error1,policy-mus-mean,vf-avg,policy-mus-std,total-samples,time-train,time-total,mean-sq-bellman-error2,return-std,pool-size,AverageProgress,return-average,mean-qf-diff,epoch,episode-length-max,policy-mus-max,time-sample,max-path-return,log-pi-std,log-sigs-max,MinProgress,qf1-avg,time-eval,policy-mus-min,qf2-avg,vf-std,log-pi-max
1000.0,162.489,855.996450127,855.996450127,0.0,1000,0.121885,16.5788952615,-0.330514,162.489,-1.04927,-8.64514,-15.1141,0.0,232,1048.0024197003424,37.4066,0.0790581,459.775,0.636109,169000,10.831605306913843,4480.731137920258,37.9147,0.0,169000,16.5788952615,855.996450127,4.93495,168,1000,2.26111,1.687287278007716,1048.0024197003424,2.08773,-0.123272,16.5788952615,455.148,16.668927952996455,-2.43131,455.148,163.139,-3.3398
1000.0,161.481,1355.75507205,1355.75507205,0.0,1000,0.117755,26.6776188792,-0.333396,161.481,-1.1248,-8.52457,-17.9839,0.0,233,498.36124247991955,43.7006,0.0467506,487.259,0.694918,170000,8.152747434185585,4507.071464621258,41.9961,0.0,170000,26.6776188792,1355.75507205,5.5344,169,1000,2.16051,1.5220506388286594,1048.0024197003424,2.07737,-0.123208,26.6776188792,475.848,16.664687214011792,-3.37761,475.848,162.031,-2.80435
825.0,172.032,837.656174295,837.656174295,0.0,825,0.14019,16.6682903189,-0.33324,172.032,-1.63803,-8.76707,-16.6242,0.0,234,414.1069478759391,42.9736,-0.0060382,451.61,0.684539,171000,8.722524011944188,4531.110248822748,45.023,0.0,171000,16.6682903189,837.656174295,5.0811,170,825,2.60193,1.5597892175719608,1048.0024197003424,2.24758,-0.0656748,16.6682903189,451.374,16.668652803986333,-3.0525,451.374,170.418,-0.892725
1000.0,168.542,381.171775326,381.171775326,0.0,1000,0.135142,6.9771025017,-0.328159,168.542,-1.27363,-8.62311,-18.4728,0.0,235,416.44342913201547,90.1254,0.0703694,451.829,0.70593,172000,8.388746808777796,4557.718068188144,54.7487,0.0,172000,6.9771025017,381.171775326,5.36941,171,1000,3.53386,1.5457255576911848,1048.0024197003424,2.12154,-0.0667275,6.9771025017,447.859,13.758467729989206,-3.08137,447.859,165.441,-3.54868
1000.0,160.836,988.805910312,988.805910312,0.0,1000,0.109774,20.0347320518,-0.323054,160.836,-1.0165,-8.58212,-14.1697,0.0,236,221.46210453099215,39.3816,-0.00936342,464.486,0.650515,173000,8.572656198171899,4584.508497402276,38.875,0.0,173000,20.0347320518,988.805910312,5.35757,172,1000,2.20254,1.534959385957336,1048.0024197003424,2.05567,-0.103233,20.0347320518,457.942,16.677642670983914,-2.21355,457.942,160.8,-2.23076
1000.0,167.087,688.039666972,688.039666972,0.0,1000,0.120673,13.0399245306,-0.335322,167.087,-0.92253,-8.58846,-16.4313,0.0,238,175.61967254566224,56.5185,0.0227561,462.367,0.668212,174000,8.682609594252426,4611.412951834762,56.6046,0.0,174000,13.0399245306,688.039666972,5.77561,173,1000,2.22237,1.5481853452511132,1048.0024197003424,2.23267,-0.122599,13.0399245306,459.025,16.682567128998926,-4.05537,459.025,166.323,-2.68539
1000.0,167.383,1121.48907928,1121.48907928,0.0,1000,0.114936,21.887314991,-0.312521,167.383,-0.949862,-8.84575,-17.4279,0.0,239,1222.7697565073177,41.7004,0.0328053,452.821,0.659522,175000,8.788486225472298,4638.404760934529,52.3304,0.0,175000,21.887314991,1121.48907928,4.87213,174,1000,3.38606,1.53637278729002,1222.7697565073177,2.11053,-0.0998183,21.887314991,451.365,16.67568770001526,-3.11173,451.365,166.185,-4.46999
1000.0,165.136,1527.79254939,1527.79254939,0.0,1000,0.128032,30.0047356317,-0.337309,165.136,-1.10854,-8.70836,-15.8698,0.0,240,874.8163052748663,48.7533,0.0144992,469.223,0.668452,176000,9.041038174298592,4665.6936719555815,52.6349,0.0,176000,30.0047356317,1527.79254939,5.38077,175,1000,2.6075,1.5593700516910758,1222.7697565073177,2.24782,-0.0981761,30.0047356317,469.628,16.681674168008612,-2.71697,469.628,165.195,-3.52559
1000.0,169.117,1106.30959816,1106.30959816,0.0,1000,0.132239,21.3101168127,-0.333962,169.117,-1.16805,-8.91342,-16.9394,0.0,241,915.8516309811992,48.4939,0.0285773,464.213,0.691759,177000,10.689157026819885,4694.680304234324,50.5661,0.0,177000,21.3101168127,1106.30959816,4.98944,176,1000,2.2671,1.6336308270110749,1222.7697565073177,2.23592,-0.100059,21.3101168127,459.573,16.676492325990694,-3.02835,459.573,167.015,-2.78271
1000.0,171.077,436.798654194,436.798654194,0.0,1000,0.132616,8.10534389659,-0.320224,171.077,-1.34674,-8.76778,-16.9314,0.0,243,390.7621385381924,48.5469,0.0804929,454.218,0.667612,178000,10.353376343526179,4723.303218071,43.5712,0.0,178000,8.10534389659,436.798654194,5.53965,177,1000,2.7348,1.6071112601202913,1222.7697565073177,2.0734,-0.101057,8.10534389659,453.37,16.664570922992425,-2.43154,453.37,170.018,-2.28705
1000.0,159.739,646.308588457,646.308588457,0.0,1000,0.101099,12.0964102346,-0.306128,159.739,-0.811738,-8.90449,-16.8288,0.0,244,532.3351631970836,47.4965,0.0416143,460.084,0.663779,179000,9.753566034982214,4751.342140817316,45.3082,0.0,179000,12.0964102346,646.308588457,5.02458,178,1000,2.86211,1.6047350233711768,1222.7697565073177,2.12584,-0.0598438,12.0964102346,456.633,16.668379078008,-2.96504,456.633,159.027,-5.05443
1000.0,174.172,496.920392931,496.920392931,0.0,1000,0.112034,9.11803893786,-0.320381,174.172,-0.849027,-8.90252,-16.1502,0.0,245,611.1510451354569,34.7118,-0.000983316,475.433,0.64358,180000,9.731775202933932,4779.315296007611,37.0244,0.0,180000,9.11803893786,496.920392931,5.19064,179,1000,2.62773,1.5751923533971421,1222.7697565073177,2.28793,-0.102905,9.11803893786,471.638,16.673922306013992,-2.11975,471.638,175.211,-3.84538
1000.0,176.862,680.402142663,680.402142663,0.0,1000,0.124923,12.7750180383,-0.312458,176.862,-1.05386,-9.00216,-20.8907,0.0,246,644.5818546294028,47.81,0.0676713,471.398,0.672196,181000,9.664424433896784,4807.237618920277,44.0407,0.0,181000,12.7750180383,680.402142663,5.26671,180,1000,2.33325,1.5846298227261286,1222.7697565073177,2.48402,-0.0805401,12.7750180383,473.27,16.673957621998852,-2.53858,473.27,176.033,-3.2864
1000.0,163.758,734.661593182,734.661593182,0.0,1000,0.138134,13.9149881157,-0.317774,163.758,-1.34272,-8.5677,-16.0368,0.0,247,465.787086808924,48.174,0.00960988,459.801,0.641407,182000,9.69616859947564,4835.225663313409,50.77,0.0,182000,13.9149881157,734.661593182,5.81891,181,1000,2.66462,1.6258195356058422,1222.7697565073177,2.11907,-0.0866317,13.9149881157,457.46,16.673104020010214,-2.60487,457.46,164.37,-3.19275
1000.0,177.178,1554.44192526,1554.44192526,0.0,1000,0.134071,30.5739865392,-0.333762,177.178,-1.13084,-8.60269,-15.3269,0.0,248,895.6280964976122,54.3755,0.00662818,485.02,0.690887,183000,9.355017312802374,4862.892862678738,60.0721,0.0,183000,30.5739865392,1554.44192526,5.44328,182,1000,2.51847,1.639010757615324,1222.7697565073177,2.17377,-0.121531,30.5739865392,481.937,16.66950600699056,-2.91642,481.937,177.498,-2.81973
1000.0,174.509,625.20681642,625.20681642,0.0,1000,0.129923,11.7641587247,-0.333902,174.509,-0.96848,-8.66727,-15.6656,0.0,249,1089.2484410132101,33.1794,0.0121034,479.449,0.713662,184000,8.101746118976735,4889.203086176829,37.4391,0.0,184000,11.7641587247,625.20681642,5.79559,183,1000,2.70822,1.5275562881142832,1222.7697565073177,2.10544,-0.0970907,11.7641587247,478.859,16.67802749600378,-2.4369,478.859,173.738,-2.96818
1000.0,180.428,842.825306136,842.825306136,0.0,1000,0.141225,16.0718116978,-0.326985,180.428,-1.4689,-8.70786,-16.129,0.0,252,317.72006504708423,46.4575,0.00181582,472.144,0.669928,185000,11.038478734903038,4918.637653825805,42.2176,0.0,185000,16.0718116978,842.825306136,5.17813,184,1000,2.94224,1.717909801081987,1222.7697565073177,2.24609,-0.1193,16.0718116978,467.765,16.68580316999578,-2.79268,467.765,178.902,-1.06122
1000.0,182.514,246.716812901,246.716812901,0.0,1000,0.163277,4.11639564538,-0.348621,182.514,-1.7479,-8.51822,-20.4659,0.0,253,1238.5817049379114,420.768,0.065504,491.113,0.709501,186000,10.415693537564948,4947.343640910083,313.627,0.0,186000,4.11639564538,246.716812901,5.6419,185,1000,3.49261,1.6187844047381077,1238.5817049379114,2.202,-0.0941578,4.11639564538,487.318,16.674308780988213,-2.94343,487.318,182.353,-1.23702
1000.0,172.589,702.573004424,702.573004424,0.0,1000,0.127011,13.7591977672,-0.31593,172.589,-1.22365,-8.53188,-18.2609,0.0,254,622.2741799892065,36.94,0.00442965,483.095,0.685759,187000,8.157291320327204,4973.68162032665,41.6339,0.0,187000,13.7591977672,702.573004424,5.64238,186,1000,2.04702,1.5153452992090024,1238.5817049379114,2.1721,-0.089088,13.7591977672,480.603,16.6756125910033,-4.21063,480.603,171.04,-0.617428
1000.0,168.405,947.368673872,947.368673872,0.0,1000,0.1226,18.6613652346,-0.322477,168.405,-1.01501,-8.58467,-15.4151,0.0,256,307.5806749354154,41.428,-0.022285,492.01,0.657171,188000,8.665181274875067,5000.55595287506,35.9513,0.0,188000,18.6613652346,947.368673872,4.52046,187,1000,2.17194,1.5432627615809906,1238.5817049379114,1.97849,-0.052151,18.6613652346,489.684,16.667427487991517,-2.88563,489.684,168.634,-3.65783
1000.0,169.259,1462.63805911,1462.63805911,0.0,1000,0.111289,29.016193276,-0.314545,169.259,-1.01166,-8.82685,-18.8712,0.0,257,663.4344044613863,36.0425,-0.0110965,484.86,0.66263,189000,12.247619339002995,5031.406639811845,39.093,0.0,189000,29.016193276,1462.63805911,5.32574,188,1000,2.78682,1.9359349417791236,1238.5817049379114,2.21935,-0.0879232,29.016193276,482.31,16.666264739003964,-2.11628,482.31,169.806,-2.7819
1000.0,173.827,762.23131134,762.23131134,0.0,1000,0.117568,14.4656411144,-0.327222,173.827,-1.29798,-8.9112,-22.8688,0.0,258,865.2304552808171,50.3876,0.0368093,494.946,0.668528,190000,11.737879112799419,5061.65719553543,57.8807,0.0,190000,14.4656411144,762.23131134,5.38769,189,1000,2.87306,1.8442497597716283,1238.5817049379114,2.31996,-0.0789365,14.4656411144,488.676,16.670134020998375,-2.10572,488.676,175.134,-2.66823
1000.0,174.087,977.519429326,977.519429326,0.0,1000,0.154391,18.9217023686,-0.32011,174.087,-2.1921,-8.94077,-15.4256,0.0,260,634.627125995071,56.0546,0.100446,473.934,0.676838,191000,12.361541169462726,5092.725288618356,81.0159,0.0,191000,18.9217023686,977.519429326,5.44042,190,1000,2.94388,2.029308676486835,1238.5817049379114,2.28713,-0.101265,18.9217023686,466.791,16.66972979498678,-3.44442,466.791,174.142,4.03382
1000.0,179.96,344.391534912,344.391534912,0.0,1000,0.112395,6.08199330626,-0.314324,179.96,-1.04482,-8.71213,-14.6608,0.0,261,551.0537382338642,33.7449,0.0386626,479.966,0.635951,192000,12.230230073415441,5123.582420726016,36.4116,0.0,192000,6.08199330626,344.391534912,4.72756,191,1000,2.68361,1.9601277862675488,1238.5817049379114,2.05606,-0.113754,6.08199330626,477.955,16.6761187230004,-2.24022,477.955,178.862,-3.72469
1000.0,180.101,1372.78861559,1372.78861559,0.0,1000,0.110992,26.8413264917,-0.313773,180.101,-0.91987,-8.86883,-16.834,0.0,262,1330.344396559896,45.8013,-0.01062,480.258,0.663395,193000,9.322275324491784,5151.206450524129,39.3986,0.0,193000,26.8413264917,1372.78861559,5.54995,192,1000,2.23369,1.624301598611055,1330.344396559896,2.03454,-0.0663181,26.8413264917,471.553,16.67288539398578,-2.38002,471.553,180.794,-4.51834
457.0,168.577,666.079156232,666.079156232,0.0,457,0.121776,12.9264928165,-0.335136,168.577,-0.951077,-8.63128,-19.789,0.0,263,643.1190540769867,54.2781,0.0645762,514.532,0.727221,194000,9.117429799196543,5169.489410580369,59.6198,0.0,194000,12.9264928165,666.079156232,6.00716,193,457,2.47147,1.5458626621111762,1330.344396559896,2.23777,-0.0746452,12.9264928165,509.208,16.679862104996573,-2.57468,509.208,166.202,-4.0805
1000.0,181.109,752.691025433,752.691025433,0.0,1000,0.1199,14.2350316227,-0.318639,181.109,-1.21536,-8.66836,-17.9989,0.0,264,1032.4075626185684,44.6713,0.0284237,509.011,0.673946,195000,10.454724980867468,5198.211306936457,55.6459,0.0,195000,14.2350316227,752.691025433,5.81084,194,1000,1.938,1.593423396203434,1330.344396559896,2.16937,-0.0721972,14.2350316227,503.12,7.624666689982405,-2.74911,503.12,180.747,-4.33368
1000.0,180.843,1191.99413783,1191.99413783,0.0,1000,0.115738,23.2075729911,-0.327515,180.843,-1.16547,-8.7042,-16.7288,0.0,265,528.2685168793807,45.28,0.0669971,506.129,0.688575,196000,10.528041781391948,5227.048568379745,55.2354,0.0,196000,23.2075729911,1191.99413783,5.47762,195,1000,2.16477,1.6348858729179483,1330.344396559896,2.29006,-0.0805918,23.2075729911,501.486,16.675658444000874,-2.21764,501.486,181.523,-1.89638
1000.0,173.773,1499.34617397,1499.34617397,0.0,1000,0.112486,30.1982833999,-0.316123,173.773,-1.00314,-8.95605,-17.8836,0.0,267,699.5157600586156,37.6697,0.0362273,498.099,0.667603,197000,10.320150921412278,5255.683772090619,48.5047,0.0,197000,30.1982833999,1499.34617397,5.21844,196,1000,2.23905,1.638329504407011,1330.344396559896,2.0477,-0.0658485,30.1982833999,492.17,16.675167509005405,-2.19833,492.17,174.108,-2.97176
1000.0,173.616,137.56298705,137.56298705,0.0,1000,0.131753,2.43208139936,-0.339314,173.616,-1.19621,-8.84457,-17.0064,0.0,268,1203.6586731506939,46.7097,0.0330132,502.438,0.694584,198000,9.618137148150709,5283.558700399619,47.8648,0.0,198000,2.43208139936,137.56298705,6.09299,197,1000,3.75944,1.5810113398474641,1330.344396559896,2.39351,-0.0897704,2.43208139936,505.477,16.679065913020167,-3.61249,505.477,172.254,-1.9055
1000.0,168.469,1332.02314447,1332.02314447,0.0,1000,0.122986,26.0686938101,-0.311191,168.469,-1.01836,-8.928,-16.4245,0.0,269,419.19441157756194,67.0988,0.114078,478.472,0.684618,199000,9.617783613299252,5311.460584016953,67.9928,0.0,199000,26.0686938101,1332.02314447,5.09944,198,1000,2.59719,1.615009187051328,1330.344396559896,1.93464,-0.0673861,26.0686938101,478.685,16.678760381997563,-2.48214,478.685,166.521,-3.96663
328.0,169.212,578.717986592,578.717986592,0.0,328,0.130425,11.3697668995,-0.330654,169.212,-1.33802,-8.90956,-20.5451,0.0,270,935.2017195393489,97.8026,0.032589,498.72,0.707901,200000,12.431029730883893,5331.42467019218,82.2936,0.0,200000,11.3697668995,578.717986592,6.1601,199,328,2.75678,2.058284718397772,1330.344396559896,2.36961,0.012288,11.3697668995,493.89,16.67035248299362,-3.46758,493.89,170.306,-1.79977
1000.0,176.02,1601.80851981,1601.80851981,0.0,1000,0.136027,31.3802666467,-0.325738,176.02,-1.26052,-8.67799,-15.4891,0.0,271,1282.5711406898615,83.3969,0.0621779,494.037,0.682076,201000,7.477436568704434,5357.043716117565,82.6705,0.0,201000,31.3802666467,1601.80851981,5.88718,200,1000,3.15589,1.483826430659974,1330.344396559896,2.22664,-0.0881702,31.3802666467,487.601,5.477515628008405,-2.28465,487.601,177.425,-0.601662
1000.0,176.765,264.371489373,264.371489373,0.0,1000,0.111787,4.65374335281,-0.319547,176.765,-1.11226,-8.93369,-18.9733,0.0,272,1137.690737224801,41.9089,0.0702195,492.251,0.679814,202000,7.624721279134974,5382.834799256409,38.0854,0.0,202000,4.65374335281,264.371489373,5.2887,201,1000,2.83354,1.5040592837613076,1330.344396559896,2.2334,-0.124231,4.65374335281,488.36,16.663779201975558,-2.89845,488.36,176.836,-4.88026
443.0,183.081,693.295950756,693.295950756,0.0,443,0.122169,13.6180831739,-0.327727,183.081,-1.46171,-8.66072,-16.9934,0.0,274,483.4400934676319,44.6324,0.0317941,512.437,0.702251,203000,8.849756815761793,5400.709676695609,39.4436,0.0,203000,13.6180831739,693.295950756,4.93906,202,443,2.44383,1.6305698594078422,1330.344396559896,2.03875,-0.121464,13.6180831739,510.061,16.66742553599761,-4.46131,510.061,181.467,-2.47588
1000.0,186.725,1413.17943751,1413.17943751,0.0,1000,0.13628,27.8520361614,-0.334822,186.725,-1.22861,-8.92594,-18.2513,0.0,276,1010.0715228643552,54.9588,0.0850573,495.69,0.705778,204000,12.554905613244046,5432.047645903367,59.9201,0.0,204000,27.8520361614,1413.17943751,5.67125,203,1000,3.68905,2.106839302519802,1330.344396559896,2.47957,-0.100497,27.8520361614,488.574,7.392869521980174,-3.32738,488.574,186.992,-1.13568
1000.0,187.952,322.956625388,322.956625388,0.0,1000,0.12131,5.76109563209,-0.317371,187.952,-0.975245,-8.98221,-21.7031,0.0,277,603.9928828757937,41.9125,0.0883974,504.6,0.671932,205000,12.566311638016487,5463.439203414571,41.1308,0.0,205000,5.76109563209,322.956625388,5.17511,204,1000,2.77807,2.1540800141519867,1330.344396559896,2.33451,-0.0870821,5.76109563209,502.621,16.680762803996913,-3.20138,502.621,188.151,-3.68193
1000.0,184.638,995.944024332,995.944024332,0.0,1000,0.130141,19.2996531206,-0.330376,184.638,-0.949588,-8.69985,-16.3639,0.0,278,1004.3254241138543,74.2525,0.0111678,494.909,0.688804,206000,12.362931832583854,5494.517239379435,73.782,0.0,206000,19.2996531206,995.944024332,5.71276,205,1000,2.24262,2.042643489257898,1330.344396559896,2.16082,-0.0988267,19.2996531206,484.989,16.678132364992052,-2.55107,484.989,184.324,-4.14907
1000.0,183.512,334.608754798,334.608754798,0.0,1000,0.125484,5.8400060366,-0.325322,183.512,-1.09601,-8.56256,-17.5589,0.0,279,322.0716577661468,43.7174,0.0499195,501.508,0.662988,207000,12.026813606120413,5525.243490690365,48.1462,0.0,207000,5.8400060366,334.608754798,5.39816,206,1000,2.40889,2.0220967528002802,1330.344396559896,2.05355,-0.104476,5.8400060366,497.784,16.671877278015018,-2.38603,497.784,183.653,-3.73934
1000.0,184.075,1528.68656836,1528.68656836,0.0,1000,0.12506,29.914715125,-0.330787,184.075,-1.05898,-8.96694,-17.5642,0.0,280,832.8397903603359,45.6378,0.0635658,515.179,0.688978,208000,12.04036972677568,5555.891557699972,44.9864,0.0,208000,29.914715125,1528.68656836,5.46883,207,1000,2.26035,1.9325317098700907,1330.344396559896,2.31123,-0.0818919,29.914715125,513.606,16.683988989010686,-2.41515,513.606,183.079,-3.48788
1000.0,186.483,979.588054006,979.588054006,0.0,1000,0.15434,18.8796548935,-0.336917,186.483,-2.06522,-8.55171,-15.9771,0.0,281,1410.7157262702478,97.2726,-0.0292175,508.551,0.731924,209000,9.111892894317862,5583.248897795944,96.768,0.0,209000,18.8796548935,979.588054006,6.2006,208,1000,2.73485,1.5585093446425162,1410.7157262702478,2.30761,-0.080521,18.8796548935,499.278,16.684298191976268,-3.42248,499.278,189.529,1.73098
567.0,186.702,982.954920142,982.954920142,0.0,567,0.122658,19.2030174919,-0.317582,186.702,-1.10756,-8.92943,-16.2701,0.0,283,625.4557857250292,45.0172,0.0476473,501.788,0.685564,210000,9.028694471664494,5603.302084658499,45.2212,0.0,210000,19.2030174919,982.954920142,5.55775,209,567,3.18276,1.575571016932372,1410.7157262702478,2.0425,-0.0917345,19.2030174919,498.657,16.682690421002917,-2.37177,498.657,186.367,-4.62645
1000.0,187.16,272.275506618,272.275506618,0.0,1000,0.15056,4.61081522273,-0.32936,187.16,-2.09281,-8.91007,-17.7454,0.0,284,1319.5157960421354,66.0071,-0.016383,512.058,0.704645,211000,10.27932881648303,5631.891588682629,68.8354,0.0,211000,4.61081522273,272.275506618,5.21937,210,1000,2.96142,1.6329708366538398,1410.7157262702478,2.31234,-0.066051,4.61081522273,503.769,9.448337393987458,-2.44114,503.769,187.385,2.82407
78.0,182.66,132.179517301,132.179517301,0.0,78,0.109957,2.54738563709,-0.315082,182.66,-0.889599,-8.79845,-15.3677,0.0,285,1007.3298385980194,38.1004,0.0201726,509.011,0.688143,212000,9.731854174140608,5644.506754353555,35.2628,0.0,212000,2.54738563709,132.179517301,4.64035,211,78,2.70257,1.5896290177479386,1410.7157262702478,1.932,-0.0643378,2.54738563709,509.051,16.6770155109989,-2.68654,509.051,181.165,-3.82478
1000.0,190.345,653.696167555,653.696167555,0.0,1000,0.131836,13.308192601,-0.326048,190.345,-1.04651,-8.60545,-16.0406,0.0,288,40.5820258715472,55.2105,0.079101,528.965,0.719078,213000,10.546813103894237,5673.394636184501,52.1698,0.0,213000,13.308192601,653.696167555,5.50549,212,1000,3.17097,1.6752050640643574,1410.7157262702478,2.22833,-0.0775981,13.308192601,529.601,1.300536752998596,-2.41532,529.601,189.698,-3.44071
1000.0,184.487,1246.05126339,1246.05126339,0.0,1000,0.127473,24.1589700707,-0.322636,184.487,-1.11293,-8.86631,-18.1855,0.0,289,314.6562628347003,46.7356,0.065662,506.945,0.674142,214000,9.684270815341733,5701.350492039812,49.1178,0.0,214000,24.1589700707,1246.05126339,4.88733,213,1000,2.63213,1.593701787001919,1410.7157262702478,2.25419,-0.0509023,24.1589700707,501.755,16.668805478984723,-2.73715,501.755,183.751,-2.07861
1000.0,197.267,1465.61974791,1465.61974791,0.0,1000,0.118208,28.9428640732,-0.335864,197.267,-0.947451,-8.38978,-14.4139,0.0,290,358.1618437180994,51.4162,0.106923,539.489,0.70767,215000,9.715870204177918,5729.323992660764,51.5875,0.0,215000,28.9428640732,1465.61974791,6.12563,214,1000,2.41331,1.5776886587555055,1410.7157262702478,1.94338,-0.0986772,28.9428640732,542.279,16.679622793977614,-2.3571,542.279,198.443,-3.07401
1000.0,190.801,806.014923989,806.014923989,0.0,1000,0.134062,15.4211276155,-0.323759,190.801,-1.24181,-8.69382,-16.7,0.0,292,525.1627056432166,60.2704,0.0954901,513.545,0.662138,216000,9.908596022898564,5757.56044442291,63.3654,0.0,216000,15.4211276155,806.014923989,5.43416,215,1000,2.63537,1.6424823252600618,1410.7157262702478,2.18095,-0.104454,15.4211276155,508.386,16.692899832007242,-2.38649,508.386,191.53,-2.7724
1000.0,186.774,1523.25036182,1523.25036182,0.0,1000,0.127568,29.713881924,-0.335727,186.774,-0.995819,-8.66738,-14.872,0.0,293,277.4428633742745,55.1487,0.0471298,532.752,0.696731,217000,10.685538936115336,5786.548487037071,47.1879,0.0,217000,29.713881924,1523.25036182,5.58852,216,1000,2.39744,1.6317953830002807,1410.7157262702478,1.92493,-0.0941772,29.713881924,529.141,16.67400881598587,-2.53818,529.141,187.923,-3.40997
272.0,199.874,401.620686564,401.620686564,0.0,272,0.131171,7.85436655892,-0.327371,199.874,-1.28938,-8.62489,-15.8071,0.0,294,417.5684950984306,64.4034,0.0717046,520.117,0.697714,218000,10.837163295596838,5803.667146853986,79.039,0.0,218000,7.85436655892,401.620686564,5.99292,217,272,2.55698,1.743194056354696,1410.7157262702478,2.13199,-0.0295991,7.85436655892,517.708,16.67588672801503,-2.44968,517.708,196.749,-2.32068
1000.0,184.252,1170.90703297,1170.90703297,0.0,1000,0.122997,22.7486694831,-0.318483,184.252,-1.05554,-8.78246,-17.6251,0.0,295,420.46084473435195,53.3096,-0.0327889,498.176,0.694448,219000,9.96907212131191,5832.053906039044,48.1663,0.0,219000,22.7486694831,1170.90703297,5.35229,218,1000,2.73039,1.7466219677298795,1410.7157262702478,2.17779,-0.0631351,22.7486694831,496.85,4.545578393997857,-3.12425,496.85,184.428,-4.31053
1000.0,190.894,1039.13929071,1039.13929071,0.0,1000,0.124792,20.0664694529,-0.32073,190.894,-1.49245,-8.50902,-14.5151,0.0,297,216.16912601195114,67.1537,0.0341596,496.663,0.663749,220000,7.5644932812137995,5857.778028322529,60.031,0.0,220000,20.0664694529,1039.13929071,6.08202,219,1000,2.28584,1.4941752942104358,1410.7157262702478,1.9827,-0.0947817,20.0664694529,502.531,16.667616949998774,-2.11571,502.531,191.296,-1.66932
405.0,189.018,825.316413703,825.316413703,0.0,405,0.123285,16.1631324838,-0.327735,189.018,-1.12869,-8.928,-14.521,0.0,298,1093.4656365264016,52.3391,0.0198963,516.912,0.677107,221000,7.54588369288831,5873.550417718623,46.2046,0.0,221000,16.1631324838,825.316413703,5.95233,220,405,2.32071,1.4728113961755298,1410.7157262702478,2.23264,-0.0749639,16.1631324838,518.474,16.67202121898299,-2.73234,518.474,189.42,-2.47889
1000.0,189.943,439.668916488,439.668916488,0.0,1000,0.124332,8.32601596808,-0.341934,189.943,-1.0371,-8.55603,-14.9897,0.0,299,1317.948410223539,61.387,0.00443035,518.823,0.688621,222000,11.08471492290846,5903.054746730806,74.2598,0.0,222000,8.32601596808,439.668916488,5.35314,221,1000,2.44163,1.7385508902661968,1410.7157262702478,2.08931,-0.129494,8.32601596808,516.604,6.75284220802132,-2.37834,516.604,190.269,-3.32815
1000.0,187.289,995.96422811,995.96422811,0.0,1000,0.135982,19.2029808233,-0.317684,187.289,-1.25357,-8.89002,-19.7222,0.0,300,983.1534875271295,66.1111,0.0650263,506.588,0.665573,223000,10.401473988953512,5931.760583882598,62.1111,0.0,223000,19.2029808233,995.96422811,5.46159,222,1000,2.78792,1.6309807168145198,1410.7157262702478,2.46204,-0.0815543,19.2029808233,503.616,16.68370578100439,-2.59119,503.616,185.337,-3.97337
1000.0,182.604,449.717650473,449.717650473,0.0,1000,0.154883,8.42288540297,-0.334774,182.604,-1.59265,-8.62557,-18.7742,0.0,301,1510.8404867024494,81.3038,0.0718298,492.809,0.669254,224000,13.197993011126528,5963.921944836562,65.6569,0.0,224000,8.42288540297,449.717650473,5.849,223,1000,2.22414,2.292991370835807,1510.8404867024494,2.3911,-0.118485,8.42288540297,492.621,16.67337250401033,-2.43108,492.621,183.552,0.991039
1000.0,199.794,343.218827227,343.218827227,0.0,1000,0.139252,6.2042311419,-0.342912,199.794,-1.35562,-8.56679,-15.7144,0.0,302,340.8248830581654,59.3414,-0.0298889,528.185,0.702175,225000,13.203024032205576,5995.996987515187,54.8026,0.0,225000,6.2042311419,343.218827227,5.64558,224,1000,3.12056,2.206800255458802,1510.8404867024494,2.19159,-0.105784,6.2042311419,520.351,16.671944108995376,-2.6369,520.351,199.939,-0.712349
1000.0,192.331,904.730861841,904.730861841,0.0,1000,0.159793,17.363916126,-0.340456,192.331,-1.3045,-8.59844,-17.9626,0.0,304,1276.7084499309656,51.7176,0.0690979,503.088,0.706092,226000,12.830644272500649,6027.627831705031,66.3621,0.0,226000,17.363916126,904.730861841,5.71763,225,1000,2.73059,2.124519037344726,1510.8404867024494,2.30482,-0.0874648,17.363916126,500.792,16.667902566987323,-2.63968,500.792,189.212,-3.0711
1000.0,198.762,763.827549361,763.827549361,0.0,1000,0.118,14.5582343254,-0.333529,198.762,-0.958267,-8.60095,-17.6239,0.0,305,154.94198096538653,58.1989,0.103538,529.497,0.691597,227000,12.696246901294217,6059.217549125344,51.6691,0.0,227000,14.5582343254,763.827549361,5.60514,226,1000,2.5756,2.2214516479871236,1510.8404867024494,2.0885,-0.112487,14.5582343254,529.304,16.684195428999374,-2.34298,529.304,200.149,-4.02343
