episodes,log-sigs-mean,episode-length-std,log-pi-max,FinalGoalDistanceMin,time-eval,return-min,qf1-std,FinalArmDistanceAvg,epoch,FinalGoalDistanceStd,policy-mus-std,vf-std,max-path-return,policy-mus-min,log-sigs-max,FinalArmDistanceStd,qf2-avg,time-train,last-path-return,log-sigs-std,FinalArmDistanceMin,time-sample,vf-avg,log-pi-mean,episode-length-avg,mean-qf-diff,mean-sq-bellman-error2,time-total,mean-sq-bellman-error1,FinalGoalDistanceMax,qf1-avg,return-max,FinalGoalDistanceAvg,return-std,qf2-std,log-pi-min,pool-size,policy-mus-mean,FinalArmDistanceMax,episode-length-max,policy-mus-max,total-samples,return-average,log-pi-std,episode-length-min,log-sigs-min
1286,-0.2542,0.0,-1.79679,0.017676234507,5.015530995999143,-140.123398213,70.6843,0.114420410302,385,0.0,0.384377,70.7033,[-305.03343098],-1.11096,-0.0316318,0.0,-3.07486,5.035378760981985,[-356.8417494],0.0778416,0.114420410302,1.920662851038287,-1.06689,-3.59214,300.0,1.01594,1.14182,4142.255521087125,1.62069,0.017676234507,-3.07486,-140.123398213,0.017676234507,0.0,70.6843,-9.90165,386000,-0.10002,0.114420410302,300,1.34617,386000,-140.123398213,1.21586,300,-0.480899
1290,-0.247864,0.0,-1.67882,0.015251882564,5.009984667000026,-107.574862974,67.1354,0.11490763077,386,0.0,0.346751,66.9977,[-305.03343098],-1.0728,-0.0813887,0.0,14.5775,4.18694425600188,[-368.89215446],0.0567617,0.11490763077,1.5285823840040393,16.006,-3.28297,300.0,0.817459,1.26624,4152.9820070661335,0.745522,0.015251882564,14.5775,-107.574862974,0.015251882564,0.0,67.1354,-7.93038,387000,-0.0553292,0.11490763077,300,1.14234,387000,-107.574862974,1.13141,300,-0.461079
1293,-0.249647,0.0,-1.71763,0.0158471383314,5.015839428999243,-130.744743146,71.7404,0.115410680196,387,0.0,0.384646,71.1404,[-305.03343098],-1.18041,-0.103201,0.0,-5.08298,4.667451123035789,[-413.0542001],0.0714268,0.115410680196,1.7226988719867222,-3.24762,-3.24452,300.0,1.02904,1.7641,4164.383622928155,2.82925,0.0158471383314,-5.08298,-130.744743146,0.0158471383314,0.0,71.7404,-7.5131,388000,-0.0961451,0.115410680196,300,1.1451,388000,-130.744743146,1.0793,300,-0.450848
1296,-0.264855,0.0,-1.70704,0.0124504555335,5.017866297999717,-139.664825548,70.7123,0.114848625179,388,0.0,0.394151,70.4571,[-305.03343098],-0.955943,-0.105409,0.0,1.09208,4.019805872001598,[-376.64187325],0.075193,0.114848625179,1.510745557001428,3.1352,-3.54293,300.0,0.897928,0.707878,4174.927452536156,0.713335,0.0124504555335,1.09208,-139.664825548,0.0124504555335,0.0,70.7123,-10.0872,389000,-0.0429831,0.114848625179,300,1.22815,389000,-139.664825548,1.46605,300,-0.484644
1300,-0.255309,0.0,-1.68161,0.0165184479812,5.014733539999725,-100.156153878,73.9422,0.114945088031,389,0.0,0.330615,74.0317,[-305.03343098],-0.97761,-0.119332,0.0,4.1865,3.676581878962679,[-362.61854948],0.0805715,0.114945088031,1.2512889489735244,6.1295,-3.46293,300.0,0.782089,0.838286,4184.862636843094,0.8394,0.0165184479812,4.1865,-100.156153878,0.0165184479812,0.0,73.9422,-9.61548,390000,-0.0704298,0.114945088031,300,0.851284,390000,-100.156153878,1.24116,300,-0.530021
1303,-0.253895,0.0,-1.85627,0.0151535072502,5.0236775939993095,-141.780186589,71.4713,0.115735032591,390,0.0,0.369198,71.3442,[-305.03343098],-1.03721,-0.0580283,0.0,-2.58106,3.958005723019596,[-367.14673308],0.0719287,0.115735032591,1.4857112150202738,-0.834514,-3.47857,300.0,0.939924,2.25896,4195.322407565136,1.32524,0.0151535072502,-2.58106,-141.780186589,0.0151535072502,0.0,71.4713,-8.14117,391000,-0.0789575,0.115735032591,300,1.02792,391000,-141.780186589,1.12112,300,-0.486338
1306,-0.256734,0.0,-1.77205,0.0134018226053,5.008806142999674,-100.690654159,72.517,0.116303119827,391,0.0,0.38698,72.5596,[-305.03343098],-1.36893,-0.0701493,0.0,-2.77333,4.2129856089632085,[-394.43057915],0.0713212,0.116303119827,1.5214497849792679,-1.46611,-3.45363,300.0,1.12821,1.11767,4206.062612973079,1.35695,0.0134018226053,-2.77333,-100.690654159,0.0134018226053,0.0,72.517,-9.28787,392000,-0.141326,0.116303119827,300,1.07106,392000,-100.690654159,1.22287,300,-0.491586
1310,-0.256211,0.0,-1.65111,0.0182812386758,5.006524280001031,-101.527792453,61.0122,0.113828182489,392,0.0,0.353679,61.0762,[-305.03343098],-1.17776,-0.0940904,0.0,24.3479,4.822527043028458,[-407.75177864],0.070734,0.113828182489,1.791962290993979,25.761,-3.47655,300.0,0.843834,0.866032,4217.678758396101,0.908136,0.0182812386758,24.3479,-101.527792453,0.0182812386758,0.0,61.0122,-8.1236,393000,-0.0661028,0.113828182489,300,1.02984,393000,-101.527792453,1.17217,300,-0.490963
1313,-0.251311,0.0,-1.65417,0.0187630426592,5.017409825000868,-96.7406408637,74.8438,0.113462341257,393,0.0,0.358976,75.1326,[-305.03343098],-1.01286,-0.0888204,0.0,-2.14363,3.8501190500155644,[-364.93088576],0.0714446,0.113462341257,1.3918647899954522,-0.507697,-3.45511,300.0,0.742525,1.01251,4227.944592462114,1.10696,0.0187630426592,-2.14363,-96.7406408637,0.0187630426592,0.0,74.8438,-8.60582,394000,-0.0564659,0.113462341257,300,0.989636,394000,-96.7406408637,1.2342,300,-0.500207
1316,-0.243147,0.0,-1.8241,0.0140637658121,5.016109890000735,-150.988503248,66.9161,0.116236691606,394,0.0,0.364774,66.6204,[-305.03343098],-0.967383,-0.0548926,0.0,8.74529,4.19193672800975,[-826.44664578],0.0696386,0.116236691606,1.5227657779651054,10.1724,-3.28184,300.0,0.797901,0.499519,4238.670172032089,0.741616,0.0140637658121,8.74529,-150.988503248,0.0140637658121,0.0,66.9161,-6.24591,395000,-0.082235,0.116236691606,300,1.24745,395000,-150.988503248,1.0081,300,-0.509868
1320,-0.252587,0.0,-1.98292,0.0132220622799,5.023355560999335,-143.003449936,70.4398,0.115544949701,395,0.0,0.347781,70.3557,[-305.03343098],-1.1957,-0.0528373,0.0,11.9757,4.779852434017812,[-683.46507756],0.0661979,0.115544949701,1.7865945830071723,13.6339,-3.49141,300.0,0.908781,0.723157,4250.256519641111,1.24301,0.0132220622799,11.9757,-143.003449936,0.0132220622799,0.0,70.4398,-7.6586,396000,-0.0521027,0.115544949701,300,1.2151,396000,-143.003449936,1.1594,300,-0.515817
1323,-0.257797,0.0,-1.84797,0.0138134822394,5.013853009000741,-104.410591333,65.9264,0.115696986851,396,0.0,0.406022,66.3255,[-305.03343098],-1.08628,-0.0504556,0.0,9.60867,4.030418400996496,[-338.83384253],0.0728863,0.115696986851,1.449926899997081,11.2617,-3.52761,300.0,0.951056,1.17479,4260.737304238102,1.13738,0.0138134822394,9.60867,-104.410591333,0.0138134822394,0.0,65.9264,-9.04701,397000,-0.0887212,0.115696986851,300,1.29021,397000,-104.410591333,1.24514,300,-0.52196
1326,-0.251286,0.0,-1.87236,0.0141493257314,5.004457888999241,-160.225771454,71.9593,0.115795452237,397,0.0,0.365333,71.9161,[-305.03343098],-0.982317,-0.0900044,0.0,5.28516,3.7548152439994738,[-380.70550923],0.0724151,0.115795452237,1.3978006479446776,6.79924,-3.28303,300.0,0.835163,1.03008,4270.891937396045,0.861753,0.0141493257314,5.28516,-160.225771454,0.0141493257314,0.0,71.9593,-7.00932,398000,-0.0599403,0.115795452237,300,1.18713,398000,-160.225771454,1.07762,300,-0.489274
1330,-0.260875,0.0,-1.8113,0.0120187108648,5.007720132000031,-110.334547248,72.1191,0.114923302515,398,0.0,0.362573,72.1762,[-305.03343098],-1.09385,-0.103277,0.0,6.4271,3.9955107319983654,[-367.64012736],0.067333,0.114923302515,1.4159353420400294,8.11613,-3.44037,300.0,1.01919,2.1012,4281.306905549085,1.67166,0.0120187108648,6.4271,-110.334547248,0.0120187108648,0.0,72.1191,-7.19722,399000,-0.0407381,0.114923302515,300,1.29654,399000,-110.334547248,1.06233,300,-0.497292
1333,-0.2591,0.0,-1.8192,0.0148471081281,5.010494206000658,-115.239065735,71.5985,0.114695673106,399,0.0,0.382524,71.5782,[-305.03343098],-1.23627,-0.103177,0.0,3.234,4.456683595017239,[-397.91195362],0.0727161,0.114695673106,1.6461621820089931,5.03242,-3.41656,300.0,1.048,3.71659,4292.429673937113,1.89336,0.0148471081281,3.234,-115.239065735,0.0148471081281,0.0,71.5985,-8.87242,400000,-0.0843059,0.114695673106,300,1.23265,400000,-115.239065735,1.23513,300,-0.515357
1336,-0.241476,0.0,-1.74064,1.96679403994,5.029921006000222,-616.105430257,74.2266,0.871549676631,400,0.0,0.356044,74.1115,[-305.03343098],-1.07659,-0.035107,0.0,0.918049,4.319093343028726,[-348.46321489],0.0686732,0.871549676631,1.6484335929562803,2.78423,-3.65992,300.0,1.00026,1.56077,4303.421925054097,1.11591,1.96679403994,0.918049,-616.105430257,1.96679403994,0.0,74.2266,-9.25882,401000,-0.102794,0.871549676631,300,0.768712,401000,-616.105430257,1.3713,300,-0.4899
1340,-0.250886,0.0,-2.02731,1.98918953509,5.022662228999252,-618.560710322,73.7406,0.723605100704,401,0.0,0.358876,73.6327,[-305.03343098],-0.970987,-0.0993969,0.0,-1.75334,4.173192938986176,[-440.49028867],0.0663661,0.723605100704,1.5010054350004793,0.315008,-3.46348,300.0,1.28709,1.16295,4314.0930774270855,3.57055,1.98918953509,-1.75334,-618.560710322,1.98918953509,0.0,73.7406,-8.49755,402000,-0.0436179,0.723605100704,300,1.38159,402000,-618.560710322,1.33136,300,-0.483524
1343,-0.245236,0.0,-1.85266,0.0132142112674,5.004688585000622,-136.082520744,73.3232,0.11524209037,402,0.0,0.35454,72.4818,[-305.03343098],-0.931033,-0.0888172,0.0,8.72806,5.118912946001728,[-382.11977905],0.0631299,0.11524209037,1.9765629980101949,10.685,-3.43969,300.0,0.878284,1.00325,4326.190914631099,1.00375,0.0132142112674,8.72806,-136.082520744,0.0132142112674,0.0,73.3232,-10.0858,403000,-0.0383159,0.11524209037,300,1.05634,403000,-136.082520744,1.29362,300,-0.466455
1346,-0.249947,0.0,-1.66402,0.0103697021971,5.004333087001214,-100.50242994,69.3738,0.116526041064,403,0.0,0.372275,69.0323,[-305.03343098],-0.999337,-0.102242,0.0,3.09659,4.2450716360108345,[-356.94310412],0.0729902,0.116526041064,1.5304230830133747,5.11937,-3.42155,300.0,1.08621,1.42942,4336.967156035125,1.30151,0.0103697021971,3.09659,-100.50242994,0.0103697021971,0.0,69.3738,-6.88231,404000,-0.0606325,0.116526041064,300,1.3141,404000,-100.50242994,1.11479,300,-0.500232
1350,-0.250374,0.0,-1.83326,1.96922719162,5.0001922419996845,-612.362404335,70.7073,0.70055221161,404,0.0,0.36896,71.0087,[-305.03343098],-1.04369,-0.0625979,0.0,5.6468,3.9032462209797814,[-362.93896182],0.0710103,0.70055221161,1.422443383029531,7.64561,-3.42625,300.0,1.03144,1.79588,4347.300836835138,1.28455,1.96922719162,5.6468,-612.362404335,1.96922719162,0.0,70.7073,-8.31367,405000,-0.0611929,0.70055221161,300,1.18785,405000,-612.362404335,1.12537,300,-0.483542
1353,-0.244656,0.0,-1.69034,0.012696444699,5.016764315001637,-133.54103834,69.6506,0.116060792001,405,0.0,0.338386,70.0084,[-305.03343098],-1.08063,-0.0593741,0.0,12.6699,3.691629732034926,[-382.43751208],0.0659363,0.116060792001,1.2572391709873045,13.9276,-3.59146,300.0,0.90671,1.42555,4357.24844259816,0.699253,0.012696444699,12.6699,-133.54103834,0.012696444699,0.0,69.6506,-7.68346,406000,-0.0463098,0.116060792001,300,1.07859,406000,-133.54103834,1.17614,300,-0.486703
1356,-0.260948,0.0,-1.92791,0.013855608796,5.002941077998912,-118.627482354,63.2849,0.115237114274,406,0.0,0.365783,63.646,[-305.03343098],-0.950076,-0.0723419,0.0,20.9057,4.303441554997335,[-385.71038557],0.0677784,0.115237114274,1.5244339220134862,22.2951,-3.57595,300.0,0.832976,1.12181,4368.090174916168,1.13007,0.013855608796,20.9057,-118.627482354,0.013855608796,0.0,63.2849,-7.83447,407000,-0.0350758,0.115237114274,300,1.63076,407000,-118.627482354,1.23846,300,-0.505505
1360,-0.259972,0.0,-1.64406,0.0138894315312,5.025650769999629,-136.073104529,78.147,0.115387561528,407,0.0,0.355088,78.5358,[-305.03343098],-0.885895,-0.0216205,0.0,-0.548777,4.898495073011873,[-364.49644162],0.0732224,0.115387561528,1.863135429968679,0.58219,-3.66062,300.0,1.00202,0.836921,4379.870211395148,1.23265,0.0138894315312,-0.548777,-136.073104529,0.0138894315312,0.0,78.147,-9.37117,408000,-0.0398632,0.115387561528,300,1.28178,408000,-136.073104529,1.40349,300,-0.486235
1363,-0.260447,0.0,-1.9987,0.0122190514979,5.015626066999175,-164.530580194,72.3702,0.115583284884,408,0.0,0.353946,71.7094,[-305.03343098],-1.14501,-0.046089,0.0,2.05044,4.211459198008015,[-421.83863651],0.0690026,0.115583284884,1.5260496270329895,4.00011,-3.5282,300.0,0.84546,0.839875,4390.614340284188,0.90355,0.0122190514979,2.05044,-164.530580194,0.0122190514979,0.0,72.3702,-7.76081,409000,-0.0615191,0.115583284884,300,1.04475,409000,-164.530580194,1.20717,300,-0.485192
1366,-0.269338,0.0,-1.68362,0.0112392440547,5.005221968000114,-164.186566563,72.6528,0.117044417519,409,0.0,0.355485,73.4234,[-305.03343098],-1.06085,-0.0997748,0.0,6.89739,4.942686121014049,[-386.03016718],0.0721184,0.117044417519,1.9157350749792386,7.89485,-3.76091,300.0,1.0347,1.69076,4402.475977251181,3.04149,0.0112392440547,6.89739,-164.186566563,0.0112392440547,0.0,72.6528,-9.61357,410000,-0.0622775,0.117044417519,300,0.998934,410000,-164.186566563,1.38861,300,-0.510319
1370,-0.257053,0.0,-1.65487,0.0102783202202,5.01025583000046,-100.830016152,76.2458,0.117025024334,410,0.0,0.360085,76.3125,[-305.03343098],-1.15178,-0.0595764,0.0,-1.29948,3.9324709689954034,[-410.42365834],0.0720684,0.117025024334,1.4319448760070372,0.129722,-3.54414,300.0,1.00104,0.881865,4412.839104051187,1.02666,0.0102783202202,-1.29948,-100.830016152,0.0102783202202,0.0,76.2458,-9.00509,411000,-0.0802187,0.117025024334,300,0.985426,411000,-100.830016152,1.36494,300,-0.499021
1373,-0.266668,0.0,-1.83942,0.0141485948476,5.0000534070004505,-125.632794246,72.4937,0.115120574212,411,0.0,0.385715,71.9123,[-305.03343098],-1.05139,-0.0891187,0.0,11.1267,4.4930436620034016,[-404.18094364],0.0824725,0.115120574212,1.6273425919844158,12.9456,-3.50847,300.0,0.895863,1.15004,4423.965025880176,1.03669,0.0141485948476,11.1267,-125.632794246,0.0141485948476,0.0,72.4937,-9.68207,412000,-0.0647188,0.115120574212,300,1.3482,412000,-125.632794246,1.26933,300,-0.538351
1376,-0.271294,0.0,-1.87404,0.00718452013975,5.009776947001228,-107.666654866,71.2948,0.115967352922,412,0.0,0.363413,71.4786,[-305.03343098],-1.24149,-0.0752636,0.0,6.6256,3.5167335369678767,[-475.93775317],0.0741672,0.115967352922,1.2508939760136855,8.42144,-3.41342,300.0,0.84338,0.63949,4433.734007623159,0.499202,0.00718452013975,6.6256,-107.666654866,0.00718452013975,0.0,71.2948,-8.56848,413000,-0.0163931,0.115967352922,300,1.0599,413000,-107.666654866,1.22189,300,-0.499255
1380,-0.252334,0.0,-1.82489,0.0174706063714,5.005326415001036,-106.428357776,72.3912,0.113160652933,413,0.0,0.352429,72.7535,[-305.03343098],-1.10866,-0.0493516,0.0,9.87024,3.6641994019973936,[-392.41618318],0.0683472,0.113160652933,1.2512622230024135,11.4708,-3.64411,300.0,0.870209,1.18812,4443.65377227916,1.54869,0.0174706063714,9.87024,-106.428357776,0.0174706063714,0.0,72.3912,-8.76406,414000,-0.0920188,0.113160652933,300,0.776387,414000,-106.428357776,1.33304,300,-0.474198
1383,-0.263014,0.0,-1.95067,0.0110319560327,5.01834339099878,-128.256015241,74.146,0.116263816666,414,0.0,0.373275,74.3003,[-305.03343098],-1.02087,-0.0730373,0.0,1.58714,5.06408117897081,[-402.13173969],0.0734949,0.116263816666,1.9691235490117833,3.47443,-3.31841,300.0,0.862251,1.02821,4455.698882836145,0.833622,0.0110319560327,1.58714,-128.256015241,0.0110319560327,0.0,74.146,-7.33019,415000,-0.0282254,0.116263816666,300,0.93327,415000,-128.256015241,1.06063,300,-0.49389
1386,-0.258012,0.0,-1.80377,0.0127496324452,5.0100858740006515,-97.6153555415,83.1182,0.116029552738,415,0.0,0.349227,83.2964,[-305.03343098],-1.06191,-0.118299,0.0,-0.244618,4.2719285920175025,[-397.05612023],0.0654109,0.116029552738,1.5311020569897664,1.18416,-3.31921,300.0,0.866745,13.1976,4466.510529403155,13.6035,0.0127496324452,-0.244618,-97.6153555415,0.0127496324452,0.0,83.1182,-7.07984,416000,-0.0552438,0.116029552738,300,0.981452,416000,-97.6153555415,1.01237,300,-0.518071
1390,-0.268621,0.0,-1.73609,0.00720698419175,5.010296630000084,-151.596475842,71.5278,0.116513711308,416,0.0,0.337015,71.5798,[-305.03343098],-1.08511,-0.0861517,0.0,16.8185,4.574347674004457,[-361.82015112],0.0720566,0.116513711308,1.706377410026107,18.9022,-3.4897,300.0,0.929884,0.625407,4477.797421539182,1.46412,0.00720698419175,16.8185,-151.596475842,0.00720698419175,0.0,71.5278,-7.84992,417000,-0.0671225,0.116513711308,300,1.04013,417000,-151.596475842,1.20411,300,-0.492231
1393,-0.276545,0.0,-1.85802,0.0135664870438,5.025764148000235,-171.347304722,66.5162,0.115802973677,417,0.0,0.376093,65.7532,[-305.03343098],-1.14349,-0.0730611,0.0,19.8613,4.221317241001088,[-399.65974958],0.0689853,0.115802973677,1.5652700630016625,22.08,-3.43717,300.0,0.896189,0.982282,4488.60755287919,0.887144,0.0135664870438,19.8613,-171.347304722,0.0135664870438,0.0,66.5162,-9.2401,418000,-0.0878071,0.115802973677,300,1.15521,418000,-171.347304722,1.20777,300,-0.49849
1396,-0.263173,0.0,-1.57051,0.00670551192237,5.012962602000698,-102.053901604,67.8371,0.1171603881,418,0.0,0.395059,68.1841,[-305.03343098],-1.01675,-0.0893839,0.0,1.11577,4.277491726985318,[-393.32860167],0.0737123,0.1171603881,1.5742147260043566,2.83965,-3.31074,300.0,1.00634,0.97004,4499.46420171518,1.10733,0.00670551192237,1.11577,-102.053901604,0.00670551192237,0.0,67.8371,-7.56604,419000,-0.0423332,0.1171603881,300,1.43999,419000,-102.053901604,1.10777,300,-0.484892
1400,-0.26481,0.0,-1.71144,0.0106121482667,5.016672071998983,-119.27340447,69.8947,0.116768228981,419,0.0,0.391962,69.9391,[-305.03343098],-1.02528,-0.118677,0.0,6.84593,5.045895592027591,[-408.86375938],0.0691271,0.116768228981,1.9532954759833956,8.34341,-3.47471,300.0,1.04268,1.06424,4511.476650511189,1.3246,0.0106121482667,6.84593,-119.27340447,0.0106121482667,0.0,69.8947,-7.83967,420000,-0.0496041,0.116768228981,300,1.14258,420000,-119.27340447,1.19724,300,-0.479096
1403,-0.254402,0.0,-2.00377,0.0102663489288,5.006941634001123,-299.311428227,71.1553,0.117119099925,420,0.0,0.383968,71.4345,[-305.03343098],-1.05339,-0.103994,0.0,0.687958,3.6759505769514362,[-356.79836514],0.0713705,0.117119099925,1.2528938279647264,2.2053,-3.53488,300.0,1.10114,4.26864,4521.414940408109,1.90745,0.0102663489288,0.687958,-299.311428227,0.0102663489288,0.0,71.1553,-8.13502,421000,-0.0798655,0.117119099925,300,1.19386,421000,-299.311428227,1.15549,300,-0.467855
1406,-0.261211,0.0,-1.64185,0.0100613522676,5.01466718499978,-129.976907221,74.1942,0.117529934118,421,0.0,0.371099,74.4418,[-305.03343098],-1.31671,-0.0802943,0.0,7.81525,3.747003798956939,[-352.42855479],0.0783408,0.117529934118,1.3537229970152111,9.14573,-3.61622,300.0,0.979198,1.3713,4531.525952698083,1.06289,0.0100613522676,7.81525,-129.976907221,0.0100613522676,0.0,74.1942,-7.75592,422000,-0.0792053,0.117529934118,300,1.01032,422000,-129.976907221,1.2887,300,-0.523212
1410,-0.263136,0.0,-1.89238,0.0110261241908,5.02096053599962,-108.738729256,79.564,0.116194401893,422,0.0,0.343953,80.6835,[-305.03343098],-0.962054,-0.0844896,0.0,11.6161,3.9886463330094557,[-765.1812213],0.0655028,0.116194401893,1.4692545530124335,13.4421,-3.50441,300.0,0.931115,0.404077,4541.985331187107,1.24748,0.0110261241908,11.6161,-108.738729256,0.0110261241908,0.0,79.564,-9.54271,423000,-0.0495022,0.116194401893,300,1.12001,423000,-108.738729256,1.17377,300,-0.48113
1413,-0.261225,0.0,-1.73705,0.00833345696456,5.002146154000002,-113.652348858,64.2868,0.116646549348,423,0.0,0.37972,64.9071,[-305.03343098],-1.07012,-0.101243,0.0,16.2146,4.2527304089890094,[-418.71881829],0.0672258,0.116646549348,1.5307693389931956,17.6868,-3.54178,300.0,0.73862,0.6091,4552.776563561092,0.729425,0.00833345696456,16.2146,-113.652348858,0.00833345696456,0.0,64.2868,-11.3851,424000,-0.0829002,0.116646549348,300,1.05599,424000,-113.652348858,1.42087,300,-0.49898
1416,-0.254991,0.0,-1.8871,0.010345667978,5.01187863099949,-100.241498002,70.7787,0.117309022449,424,0.0,0.347824,71.1023,[-305.03343098],-1.1468,-0.110595,0.0,9.20257,4.936913198000184,[-336.96762828],0.0701962,0.117309022449,1.8263663969664776,11.0484,-3.54381,300.0,1.22296,5.36925,4564.556954245058,1.58064,0.010345667978,9.20257,-100.241498002,0.010345667978,0.0,70.7787,-8.59358,425000,-0.0791931,0.117309022449,300,1.17929,425000,-100.241498002,1.30625,300,-0.471475
1420,-0.265324,0.0,-1.89291,0.00816033581882,5.018740800998785,-107.748117928,68.0996,0.116833023874,425,0.0,0.370414,67.7131,[-305.03343098],-1.19981,-0.105985,0.0,21.2833,4.245659002970569,[-402.76343838],0.0719456,0.116833023874,1.531291863981096,23.0545,-3.36228,300.0,0.847985,0.935402,4575.334060866011,0.713376,0.00816033581882,21.2833,-107.748117928,0.00816033581882,0.0,68.0996,-7.81615,426000,-0.0904672,0.116833023874,300,1.09455,426000,-107.748117928,1.13728,300,-0.512093
1423,-0.26693,0.0,-1.92402,0.00416838100538,5.006782891001421,-107.584438935,71.166,0.117359742864,426,0.0,0.383938,70.7242,[-305.03343098],-1.03662,-0.108534,0.0,10.2775,4.976158039975417,[-378.69214359],0.0728962,0.117359742864,1.918302379986926,12.1052,-3.57791,300.0,1.06169,1.35555,4587.235857674974,0.506385,0.00416838100538,10.2775,-107.584438935,0.00416838100538,0.0,71.166,-7.75906,427000,-0.0782474,0.117359742864,300,1.17315,427000,-107.584438935,1.13712,300,-0.505797
1426,-0.273456,0.0,-2.07273,1.98625507277,5.012729727999613,-620.115242886,73.0623,0.801912645865,427,0.0,0.375749,73.0332,[-305.03343098],-0.963658,-0.0821494,0.0,-1.79068,3.9645523840172245,[-361.11436988],0.0722268,0.801912645865,1.402086803000202,0.0989933,-3.47033,300.0,1.05701,1.47691,4597.617169068992,1.36432,1.98625507277,-1.79068,-620.115242886,1.98625507277,0.0,73.0623,-7.24311,428000,-0.0487262,0.801912645865,300,1.15463,428000,-620.115242886,1.12581,300,-0.494385
1430,-0.270838,0.0,-1.67349,1.32418602737,5.01093524800126,-517.62959687,71.6067,1.03101046344,428,0.0,0.404713,70.9121,[-305.03343098],-1.10982,-0.0969573,0.0,3.88342,3.664535467969472,[-882.02276578],0.0752191,1.03101046344,1.2480842539771402,6.89161,-3.62628,300.0,1.24347,1.08369,4607.533295383941,2.06007,1.32418602737,3.88342,-517.62959687,1.32418602737,0.0,71.6067,-10.1011,429000,-0.0645714,1.03101046344,300,1.21454,429000,-517.62959687,1.43373,300,-0.49903
1433,-0.27837,0.0,-1.89354,0.0120143686544,5.010512523000216,-97.3770383248,73.4113,0.117121421956,429,0.0,0.395732,73.9833,[-305.03343098],-1.39441,-0.119747,0.0,3.87414,3.704608282985646,[-355.62503336],0.0626732,0.117121421956,1.3304121989567648,5.5902,-3.37032,300.0,0.866683,1.04963,4617.581809902884,0.745674,0.0120143686544,3.87414,-97.3770383248,0.0120143686544,0.0,73.4113,-9.33942,430000,-0.0560399,0.117121421956,300,1.23023,430000,-97.3770383248,1.20805,300,-0.455743
1436,-0.262423,0.0,-1.9192,0.00893754754923,5.01913750499989,-149.694695476,68.7552,0.117525357397,430,0.0,0.32766,68.9642,[-305.03343098],-1.03462,-0.121345,0.0,17.1286,4.262822076983866,[-411.84390719],0.0658272,0.117525357397,1.5472993909916113,18.4709,-3.56542,300.0,0.719664,0.528566,4628.404107794859,0.441923,0.00893754754923,17.1286,-149.694695476,0.00893754754923,0.0,68.7552,-8.48221,431000,-0.0751162,0.117525357397,300,0.939249,431000,-149.694695476,1.27324,300,-0.506562
1440,-0.263713,0.0,-2.05591,0.00772509117569,5.023100420001356,-130.259660033,71.2943,0.116806361029,431,0.0,0.361575,70.7352,[-305.03343098],-0.954353,-0.118091,0.0,11.0182,5.223127203997137,[-441.46649338],0.060978,0.116806361029,2.030187439015208,13.391,-3.21731,300.0,0.981163,1.25687,4640.947847524869,0.948844,0.00772509117569,11.0182,-130.259660033,0.00772509117569,0.0,71.2943,-7.72222,432000,-0.0757245,0.116806361029,300,1.12113,432000,-130.259660033,0.953125,300,-0.477392
1443,-0.276993,0.0,-1.71791,0.0137968359909,5.289611266000065,-96.7781612046,77.0088,0.116151460478,432,0.0,0.397912,75.7905,[-305.03343098],-1.234,-0.0313223,0.0,1.53533,4.247124167990478,[-415.26716631],0.0712801,0.116151460478,1.5163634579876089,3.25801,-3.48952,300.0,1.07418,1.9611,4651.772595769846,1.29384,0.0137968359909,1.53533,-96.7781612046,0.0137968359909,0.0,77.0088,-8.0545,433000,-0.0643931,0.116151460478,300,1.1659,433000,-96.7781612046,1.3843,300,-0.490998
1446,-0.26324,0.0,-1.91222,0.00912469627816,5.067198621998614,-139.071531276,71.0949,0.121120222714,433,0.0,0.331931,70.8117,[-305.03343098],-0.948186,-0.0675644,0.0,17.9695,4.727010337994216,[-401.91683095],0.0728865,0.121120222714,1.7233347950332245,19.7668,-3.58297,300.0,0.785241,1.07742,4663.229645493871,0.966831,0.00912469627816,17.9695,-139.071531276,0.00912469627816,0.0,71.0949,-7.7871,434000,-0.0994161,0.121120222714,300,0.992858,434000,-139.071531276,1.31362,300,-0.50761
1450,-0.258468,0.0,-1.9848,0.0110107012203,5.017897191000884,-98.5853126498,67.0725,0.117504204444,434,0.0,0.340595,67.5489,[-305.03343098],-0.978561,-0.0963717,0.0,20.6368,4.0671676869933435,[-368.84323177],0.0600629,0.117504204444,1.5148989109839022,22.5265,-3.44768,300.0,0.736662,0.589156,4673.819852007855,0.341336,0.0110107012203,20.6368,-98.5853126498,0.0110107012203,0.0,67.0725,-9.08294,435000,-0.107053,0.117504204444,300,0.790383,435000,-98.5853126498,1.15346,300,-0.462836
1453,-0.277975,0.0,-1.7475,0.0112627241432,5.000792782000644,-112.516106806,73.3491,0.117479520142,435,0.0,0.377275,73.5078,[-305.03343098],-1.14516,-0.119034,0.0,-0.0451889,4.062477970992404,[-369.68383435],0.0722172,0.117479520142,1.468688184986604,1.35068,-3.32031,300.0,1.23544,1.50749,4684.3506587598295,1.80286,0.0112627241432,-0.0451889,-112.516106806,0.0112627241432,0.0,73.3491,-10.5656,436000,-0.116196,0.117479520142,300,1.17029,436000,-112.516106806,1.17139,300,-0.492966
