qf2-std,episodes,AverageForwardProgress,episode-length-avg,mean-sq-bellman-error2,episode-length-max,episode-length-min,return-min,return-average,MaxForwardProgress,qf2-avg,mean-sq-bellman-error1,pool-size,log-pi-max,policy-mus-min,last-path-return,StdForwardProgress,time-train,mean-qf-diff,vf-avg,qf1-std,log-pi-mean,qf1-avg,log-sigs-min,total-samples,policy-mus-mean,return-max,log-sigs-mean,log-sigs-max,log-sigs-std,time-total,time-sample,episode-length-std,log-pi-min,policy-mus-std,time-eval,vf-std,policy-mus-max,max-path-return,epoch,return-std,MinForwardProgress,log-pi-std
713.809,1191,81.4109463083,1000.0,27.236,1000,1000,7975.38180664,7975.38180664,81.4109463083,3345.95,31.8221,1000000,-1.564,-2.56191,7160.18092459,0.0,11.815075022081146,5.69013,3341.51,713.809,-5.55645,3345.95,-1.43402,1191000,-0.165706,7975.38180664,-0.498251,-0.0318868,0.1755,34139.284563762536,2.1594935920948046,0.0,-12.0426,1.13392,16.692893265004386,713.024,2.54613,7742.31796324,1190,0.0,81.4109463083,1.75676
692.019,1192,78.9089086719,1000.0,81.6861,1000,1000,7714.90203399,7714.90203399,78.9089086719,3318.27,97.0643,1000000,-1.99803,-2.83682,7165.97947023,0.0,11.406638956803363,5.56891,3316.37,692.019,-5.57375,3318.27,-1.30854,1192000,-0.197483,7714.90203399,-0.474612,-0.0319646,0.161591,34169.60362741116,2.2332918998217792,0.0,-10.62,1.16602,16.693859988998156,689.984,3.81869,7742.31796324,1191,0.0,78.9089086719,1.66573
698.684,1193,77.3664342484,1000.0,107.619,1000,1000,7575.7175979,7575.7175979,77.3664342484,3382.1,54.3819,1000000,-2.40187,-2.55374,7330.93413669,0.0,8.738821440943866,5.94886,3380.93,698.684,-5.44717,3382.1,-1.39754,1193000,-0.198302,7575.7175979,-0.509431,-0.0428235,0.166233,34196.15747789004,1.1488329439380323,0.0,-12.8918,1.11718,16.68591520300106,697.068,4.0638,7742.31796324,1192,0.0,77.3664342484,1.87834
724.288,1194,80.6872816012,1000.0,88.1222,1000,1000,7896.55653276,7896.55653276,80.6872816012,3313.07,95.0287,1000000,-1.20621,-2.85232,7387.23994552,0.0,10.854729972001223,5.04648,3313.69,724.288,-5.55658,3313.07,-1.45181,1194000,-0.223345,7896.55653276,-0.480577,0.243298,0.177914,34225.767166278056,2.0866081330095767,0.0,-11.3681,1.11243,16.6733221329996,724.604,3.83592,7742.31796324,1193,0.0,80.6872816012,1.7912
698.768,1195,81.186360838,1000.0,34.5698,1000,1000,7948.67101362,7948.67101362,81.186360838,3405.97,40.4363,1000000,-1.84289,-2.98841,7174.20968842,0.0,10.509807415161049,4.86274,3405.44,698.768,-5.52974,3405.97,-1.63513,1195000,-0.161093,7948.67101362,-0.505152,-0.0891098,0.178627,34254.89282494934,1.933627323123801,0.0,-13.1864,1.13741,16.68101096800092,693.68,2.45764,7742.31796324,1194,0.0,81.186360838,1.89998
756.258,1196,79.1197306027,1000.0,35.5157,1000,1000,7741.74052274,7741.74052274,79.1197306027,3302.95,25.5032,1000000,-1.28965,-2.51279,7282.31183389,0.0,9.39353432689677,5.09832,3299.26,756.258,-5.71327,3302.95,-1.55865,1196000,-0.240499,7741.74052274,-0.486383,-0.0799202,0.176535,34282.444360642156,1.4843733029192663,0.0,-14.9361,1.07094,16.685683452997182,753.328,2.82798,7742.31796324,1195,0.0,79.1197306027,1.98961
720.785,1197,82.0594366361,1000.0,52.3499,1000,1000,8031.4279114,8031.4279114,82.0594366361,3381.94,60.1572,1000000,-1.65788,-2.47247,7500.78472881,0.0,10.642461025898228,4.68984,3376.88,720.785,-5.66363,3381.94,-1.3868,1197000,-0.188999,8031.4279114,-0.497745,-0.0764893,0.174462,34311.71151442993,1.9439750518868095,0.0,-16.4369,1.12531,16.693543724002666,720.012,2.72587,7742.31796324,1196,0.0,82.0594366361,1.96807
709.185,1198,83.2542333341,1000.0,67.3212,1000,1000,8149.25529829,8149.25529829,83.2542333341,3386.73,68.2156,1000000,-1.75662,-3.17627,7629.25079898,0.0,10.9381441410369,4.81527,3388.58,709.185,-5.61384,3386.73,-1.39907,1198000,-0.231916,8149.25529829,-0.495313,-0.0232716,0.179316,34341.50090469088,2.1858917509234743,0.0,-13.0013,1.12088,16.683471509997617,709.26,3.11785,7742.31796324,1197,0.0,83.2542333341,2.02695
709.911,1199,80.5288541282,1000.0,73.6047,1000,1000,7886.48892559,7886.48892559,80.5288541282,3389.57,74.3334,1000000,-1.60894,-3.61472,7498.74452835,0.0,11.336838241142686,5.03566,3386.52,709.911,-5.39196,3389.57,-1.37407,1199000,-0.0944411,7886.48892559,-0.516377,-0.0696584,0.184983,34371.70278493904,2.1825111150028533,0.0,-13.2956,1.14699,16.68290059699939,707.761,2.96254,7742.31796324,1198,0.0,80.5288541282,1.82713
673.259,1200,80.0957238176,1000.0,47.4174,1000,1000,7847.10087979,7847.10087979,80.0957238176,3376.58,56.3216,1000000,-2.14493,-2.85181,7489.03167764,0.0,9.475713201041799,5.56418,3376.29,673.259,-5.49984,3376.58,-1.66756,1200000,-0.229605,7847.10087979,-0.509745,-0.07699,0.180247,34399.09623488714,1.238909724066616,0.0,-11.9178,1.12486,16.683125759998802,673.753,2.55582,7742.31796324,1199,0.0,80.0957238176,1.83325
783.782,1201,79.2814238143,1000.0,116.23,1000,1000,7756.78073622,7756.78073622,79.2814238143,3350.73,97.1713,1000000,-2.30119,-2.83189,7564.88339705,0.0,11.723627049046627,8.46669,3333.19,783.782,-5.43449,3350.73,-1.84781,1201000,-0.225604,7756.78073622,-0.486662,-0.0530452,0.180665,34429.724616637126,2.2268035209344816,0.0,-14.0773,1.10649,16.6926207370052,781.652,2.97822,7742.31796324,1200,0.0,79.2814238143,1.81638
760.09,1202,81.010051331,1000.0,46.0559,1000,1000,7925.13533075,7925.13533075,81.010051331,3359.05,43.3881,1000000,-1.69984,-2.7576,7580.19395097,0.0,12.012919386899739,4.8868,3357.8,760.09,-5.59014,3359.05,-1.34732,1202000,-0.159005,7925.13533075,-0.4971,0.0526243,0.177226,34460.637916043015,2.218182425989653,0.0,-14.3113,1.15215,16.688140811995254,758.626,2.95536,7742.31796324,1201,0.0,81.010051331,1.7845
671.112,1203,80.2362484267,1000.0,41.1141,1000,1000,7847.77589675,7847.77589675,80.2362484267,3415.18,53.3183,1000000,-1.71501,-2.57702,7475.26994874,0.0,10.077581784913491,5.84421,3410.67,671.112,-5.36523,3415.18,-1.49969,1203000,-0.127868,7847.77589675,-0.515077,-0.0105893,0.175626,34488.67466642009,1.2827713651422528,0.0,-15.4043,1.172,16.69103562300006,671.319,2.61051,7742.31796324,1202,0.0,80.2362484267,2.02206
588.059,1204,78.6582029652,1000.0,55.3749,1000,1000,7693.495815,7693.495815,78.6582029652,3455.71,60.1872,1000000,-1.4376,-2.32552,7455.14912959,0.0,12.078758645875496,5.31936,3452.67,588.059,-5.4452,3455.71,-1.38212,1204000,-0.111944,7693.495815,-0.501041,-0.0954013,0.175925,34519.76227031899,2.3386391540334444,0.0,-11.6803,1.15047,16.68957512400084,587.376,2.86145,7742.31796324,1203,0.0,78.6582029652,1.75424
695.982,1205,81.8580036959,1000.0,69.4919,1000,1000,8016.84207455,8016.84207455,81.8580036959,3399.18,79.5748,1000000,-2.03977,-4.6338,7279.82456729,0.0,11.970882497007551,5.26532,3399.39,695.982,-5.4427,3399.18,-1.32249,1205000,-0.152051,8016.84207455,-0.518687,-0.025297,0.171457,34550.77174934504,2.36142826503783,0.0,-10.4712,1.16191,16.682507601995894,695.712,3.24886,7742.31796324,1204,0.0,81.8580036959,1.67335
711.967,1206,78.0022647099,1000.0,115.136,1000,1000,7625.39760727,7625.39760727,78.0022647099,3397.96,115.847,1000000,-1.68032,-2.46655,7398.6943656,0.0,12.097529443301028,5.69507,3397.64,711.967,-5.37216,3397.96,-1.47997,1206000,-0.0192229,7625.39760727,-0.509402,-0.00393963,0.172444,34581.66815209421,2.1209608308854513,0.0,-12.5534,1.14819,16.688187346000632,713.494,2.72488,7742.31796324,1205,0.0,78.0022647099,1.80482
679.116,1207,80.3684026409,1000.0,46.0297,1000,1000,7863.69660534,7863.69660534,80.3684026409,3409.23,43.6234,1000000,-2.39063,-2.55216,7374.17352828,0.0,11.81471192905883,5.16366,3404.71,679.116,-5.5763,3409.23,-1.3533,1207000,-0.120384,7863.69660534,-0.500737,-0.0376774,0.164925,34612.467868316286,2.3076835660176584,0.0,-11.8792,1.16316,16.682299132997287,677.03,2.71926,7742.31796324,1206,0.0,80.3684026409,1.81551
623.905,1208,80.9041125597,1000.0,48.3577,1000,1000,7923.71858143,7923.71858143,80.9041125597,3415.0,53.8854,1000000,-1.97038,-2.58744,7483.80525424,0.0,12.315977115140413,7.64222,3413.93,623.905,-5.44635,3415.0,-1.30947,1208000,-0.135111,7923.71858143,-0.498808,-0.10857,0.163592,34643.9038143105,2.441978777082113,0.0,-12.6142,1.13196,16.68710921100137,622.991,2.70392,7742.31796324,1207,0.0,80.9041125597,1.69998
647.788,1209,80.7070578887,1000.0,23.4086,1000,1000,7896.85913092,7896.85913092,80.7070578887,3452.99,29.8519,1000000,-2.4502,-2.85245,7490.57701384,0.0,12.368224294921674,4.52895,3451.25,647.788,-5.51497,3452.99,-1.4726,1209000,-0.188133,7896.85913092,-0.489929,0.0568985,0.168524,34675.302259122414,2.3495210339824553,0.0,-17.1578,1.13686,16.69068615099968,648.16,3.31182,7742.31796324,1208,0.0,80.7070578887,1.8754
680.894,1210,76.7021377285,1000.0,28.268,1000,1000,7489.50562642,7489.50562642,76.7021377285,3429.32,41.9251,1000000,-2.5824,-2.82803,7302.96679352,0.0,10.310758798979805,6.14063,3426.39,680.894,-5.36326,3429.32,-1.21758,1210000,-0.235037,7489.50562642,-0.488373,-0.128407,0.149768,34703.60651635542,1.325300448035705,0.0,-15.747,1.14547,16.684211491003225,679.52,2.94495,7742.31796324,1209,0.0,76.7021377285,1.7973
643.388,1211,77.0228093531,1000.0,42.3649,1000,1000,7533.08452932,7533.08452932,77.0228093531,3430.98,43.9292,1000000,-1.52921,-2.90849,7530.44176966,0.0,12.131767291029973,5.17265,3426.54,643.388,-5.60362,3430.98,-1.61054,1211000,-0.224287,7533.08452932,-0.508367,-0.105662,0.171828,34734.703029223434,2.270068370984518,0.0,-11.2648,1.14842,16.680564370995853,643.922,2.87129,7742.31796324,1210,0.0,77.0228093531,1.85003
720.746,1212,81.982916644,1000.0,34.5121,1000,1000,8036.44756542,8036.44756542,81.982916644,3337.05,45.3823,1000000,-2.04799,-3.44422,7538.73685846,0.0,11.95731766607787,5.29189,3336.24,720.746,-5.6885,3337.05,-1.51463,1212000,-0.182224,8036.44756542,-0.498476,-0.0089694,0.181835,34765.63820616542,2.30671981490741,0.0,-15.4474,1.13346,16.701679636003973,719.41,3.52814,7742.31796324,1211,0.0,81.982916644,1.93397
728.515,1213,81.1181653722,1000.0,57.5568,1000,1000,7943.83801242,7943.83801242,81.1181653722,3365.55,49.7762,1000000,-1.97285,-2.63373,7519.31150194,0.0,9.852626560976205,5.23321,3366.43,728.515,-5.36351,3365.55,-1.79149,1213000,-0.139294,7943.83801242,-0.496889,0.00782275,0.184405,34793.472912297264,1.3100440878697555,0.0,-17.0393,1.11635,16.681101673995727,728.674,3.61803,7742.31796324,1212,0.0,81.1181653722,2.01467
650.141,1214,80.9651108813,1000.0,54.12,1000,1000,7921.63935316,7921.63935316,80.9651108813,3417.14,62.5361,1000000,-1.20359,-2.52126,7426.12484572,0.0,11.762764394981787,5.09269,3412.96,650.141,-5.45017,3417.14,-1.65162,1214000,-0.112133,7921.63935316,-0.50994,-0.0754832,0.183034,34824.1340727013,2.228569335064094,0.0,-14.4843,1.16958,16.685066682999604,650.019,3.03369,7742.31796324,1213,0.0,80.9651108813,1.91908
671.914,1215,80.5352324042,1000.0,32.9834,1000,1000,7881.38735597,7881.38735597,80.5352324042,3454.68,49.7303,1000000,-2.4425,-2.92762,7561.23749023,0.0,11.448807547960314,5.51609,3451.07,671.914,-5.60159,3454.68,-1.38256,1215000,-0.216134,7881.38735597,-0.499171,-0.0683138,0.165534,34854.50986859817,2.2458970879160916,0.0,-15.6689,1.13305,16.675986643000215,671.121,3.30054,7742.31796324,1214,0.0,80.5352324042,1.85375
675.81,1216,81.5820174156,1000.0,170.958,1000,1000,7987.94128517,7987.94128517,81.5820174156,3393.12,134.563,1000000,-2.23682,-2.57624,7346.05630611,0.0,11.163007673858374,5.73197,3391.43,675.81,-5.63864,3393.12,-1.43428,1216000,-0.173328,7987.94128517,-0.501239,-0.0792741,0.184855,34884.58416362204,2.2252258570151753,0.0,-14.9579,1.10625,16.691289884998696,676.753,2.92929,7742.31796324,1215,0.0,81.5820174156,1.89632
659.702,1217,80.3062818513,1000.0,66.5516,1000,1000,7860.32355255,7860.32355255,80.3062818513,3400.44,47.043,1000000,-2.10936,-2.85173,7430.57244409,0.0,9.943889512091118,5.42866,3394.52,659.702,-5.34531,3400.44,-1.34897,1217000,-0.162234,7860.32355255,-0.493871,-0.0397391,0.168694,34913.09068222904,1.873570700903656,0.0,-11.9383,1.13031,16.69978457200341,657.494,2.68764,7742.31796324,1216,0.0,80.3062818513,1.69841
666.358,1218,79.2293156725,1000.0,47.7204,1000,1000,7752.96174001,7752.96174001,79.2293156725,3413.4,42.8351,1000000,-1.18845,-3.3484,7359.40596694,0.0,10.370050252997316,6.21165,3412.86,666.358,-5.52648,3413.4,-1.78701,1218000,-0.16994,7752.96174001,-0.496089,0.0254355,0.187211,34942.083485592055,1.9482932460086886,0.0,-16.5808,1.13721,16.695705459998862,666.504,3.38949,7742.31796324,1217,0.0,79.2293156725,1.8968
673.194,1219,82.188828694,1000.0,55.8461,1000,1000,8042.08597355,8042.08597355,82.188828694,3438.89,53.1156,1000000,-1.55996,-2.62081,7461.21821254,0.0,9.651201418957498,5.65923,3435.19,673.194,-5.55259,3438.89,-1.53244,1219000,-0.217912,8042.08597355,-0.483786,0.0282718,0.172789,34970.19142394706,1.7649309030530276,0.0,-13.0348,1.11967,16.68993960499938,670.427,3.03739,7742.31796324,1218,0.0,82.188828694,1.86852
662.552,1220,79.4342972184,1000.0,33.9212,1000,1000,7769.98829669,7769.98829669,79.4342972184,3434.18,37.7078,1000000,-1.70738,-3.10687,7384.89915889,0.0,6.932782624906395,4.77964,3429.58,662.552,-5.69459,3434.18,-1.35414,1220000,-0.0532896,7769.98829669,-0.508144,0.0507997,0.178195,34994.933395114946,1.1484884749661433,0.0,-15.0688,1.15512,16.695243196001684,661.007,2.89828,7742.31796324,1219,0.0,79.4342972184,1.94056
711.137,1221,79.9845993385,1000.0,45.1231,1000,1000,7828.54752886,7828.54752886,79.9845993385,3382.39,39.8848,1000000,-2.26323,-2.9228,7518.37723821,0.0,8.400305537979875,4.97133,3381.07,711.137,-5.56205,3382.39,-1.39548,1221000,-0.124588,7828.54752886,-0.498218,-0.0828347,0.174856,35021.48998937499,1.4708010470640147,0.0,-11.612,1.16702,16.687189717995352,711.599,2.94953,7742.31796324,1220,0.0,79.9845993385,1.75558
684.981,1222,79.5475642314,1000.0,48.0928,1000,1000,7787.51568662,7787.51568662,79.5475642314,3365.75,64.522,1000000,-1.90483,-3.08355,7317.21169647,0.0,8.46936844301672,5.37765,3362.39,684.981,-5.5133,3365.75,-1.30918,1222000,-0.167372,7787.51568662,-0.503525,-0.0952251,0.177061,35048.14232274898,1.5170901449746452,0.0,-14.0856,1.13212,16.674481329006085,683.462,2.57663,7742.31796324,1221,0.0,79.5475642314,1.93469
649.784,1223,81.5499342105,1000.0,52.8464,1000,1000,7978.0294398,7978.0294398,81.5499342105,3420.0,79.9165,1000000,-1.32941,-2.82776,7237.88332975,0.0,8.26034416109178,5.25654,3421.96,649.784,-5.49449,3420.0,-1.41536,1223000,-0.121247,7978.0294398,-0.50111,-0.055028,0.178726,35074.54453273403,1.4587848259470775,0.0,-13.2726,1.16796,16.677930597004888,650.398,4.6737,7742.31796324,1222,0.0,81.5499342105,1.93839
708.547,1224,81.0468966143,1000.0,33.1889,1000,1000,7933.55979465,7933.55979465,81.0468966143,3406.77,50.3563,1000000,-2.63156,-2.59118,7597.34369915,0.0,6.898949612907018,5.89092,3402.22,708.547,-5.5846,3406.77,-1.50743,1224000,-0.151578,7933.55979465,-0.490885,-0.0066358,0.182373,35099.257959983915,1.1371290129973204,0.0,-12.6968,1.12833,16.698548470994865,708.76,2.85571,7742.31796324,1223,0.0,81.0468966143,1.80535
741.699,1225,82.2872618755,1000.0,48.7377,1000,1000,8062.13780116,8062.13780116,82.2872618755,3370.3,69.8969,1000000,-1.69651,-2.61809,7143.19335574,0.0,9.462182158822543,5.34089,3365.48,741.699,-5.20689,3370.3,-1.83673,1225000,-0.111318,8062.13780116,-0.517947,-0.0929065,0.183889,35127.20255930355,1.8113442788089742,0.0,-11.9383,1.14056,16.698141745997418,742.347,3.57909,7742.31796324,1224,0.0,82.2872618755,1.64497
687.561,1226,81.5543003607,1000.0,54.3485,1000,1000,7985.1091882,7985.1091882,81.5543003607,3401.4,56.1511,1000000,-2.34212,-2.8006,7439.78553999,0.0,10.281551283085719,4.98334,3411.01,687.561,-5.52424,3401.4,-1.47072,1226000,-0.191459,7985.1091882,-0.513049,-0.0837038,0.174403,35156.100507485586,1.9322372519454802,0.0,-13.847,1.13359,16.682629123002698,690.239,2.97725,7742.31796324,1225,0.0,81.5543003607,1.92401
760.175,1227,81.6881555486,1000.0,59.1061,1000,1000,7999.87334824,7999.87334824,81.6881555486,3350.32,83.7884,1000000,-1.89046,-2.5104,7158.4071509,0.0,10.633278906985652,4.82523,3344.45,760.175,-5.62614,3350.32,-1.45169,1227000,-0.179542,7999.87334824,-0.49903,-0.0952829,0.178896,35185.40405788151,1.995327340948279,0.0,-11.8092,1.09462,16.708785243004968,760.4,2.79579,7742.31796324,1226,0.0,81.6881555486,1.73324
680.825,1228,81.4394367526,1000.0,68.1257,1000,1000,7968.6469862,7968.6469862,81.4394367526,3450.91,71.2436,1000000,-1.69097,-3.33879,7294.23845397,0.0,10.486398281878792,5.96969,3450.2,680.825,-5.72953,3450.91,-1.50245,1228000,-0.211447,7968.6469862,-0.496944,-0.126857,0.162452,35214.38293107239,1.8105188129920862,0.0,-13.1691,1.16465,16.674836323996715,678.861,2.84591,7742.31796324,1227,0.0,81.4394367526,1.88299
701.089,1229,80.5942297989,1000.0,53.8039,1000,1000,7886.33004283,7886.33004283,80.5942297989,3411.83,72.8333,1000000,-1.99511,-2.38838,7651.80512127,0.0,11.427113043049758,5.03531,3405.54,701.089,-5.56491,3411.83,-1.3781,1229000,-0.199525,7886.33004283,-0.494599,0.1464,0.167481,35244.70925498633,2.2136301279024337,0.0,-13.1141,1.11777,16.705373531003715,699.475,2.87336,7742.31796324,1228,0.0,80.5942297989,1.81727
630.516,1230,81.1872321858,1000.0,94.561,1000,1000,7950.55763313,7950.55763313,81.1872321858,3498.72,80.7703,1000000,-1.18516,-4.00233,7565.03633857,0.0,11.69489933087607,5.95893,3500.84,630.516,-5.33324,3498.72,-1.27367,1230000,-0.179414,7950.55763313,-0.509399,-0.0809291,0.17164,35275.492792919256,2.411046020053618,0.0,-13.1869,1.17504,16.70798806699895,629.432,2.92287,7742.31796324,1229,0.0,81.1872321858,1.69057
675.818,1231,80.384333739,1000.0,70.6216,1000,1000,7865.59023362,7865.59023362,80.384333739,3471.25,64.3711,1000000,-1.7012,-2.45725,7565.4982851,0.0,10.076126789943373,5.85003,3459.31,675.818,-5.46172,3471.25,-1.59534,1231000,-0.134492,7865.59023362,-0.515387,-0.11754,0.172668,35303.535766845125,1.2834458999204799,0.0,-12.6328,1.13971,16.68711503799568,673.251,2.74981,7742.31796324,1230,0.0,80.384333739,1.83237
706.7,1232,82.0309207279,1000.0,145.305,1000,1000,8036.76202268,8036.76202268,82.0309207279,3379.54,125.284,1000000,-1.67225,-2.68988,7579.70534231,0.0,12.040190711188188,4.95681,3378.81,706.7,-5.61614,3379.54,-1.38048,1232000,-0.0786438,8036.76202268,-0.484122,0.0486873,0.168581,35334.7235676173,2.450316304988519,0.0,-13.605,1.12908,16.719472958997358,706.107,3.00852,7742.31796324,1231,0.0,82.0309207279,1.77762
624.217,1233,79.8704615556,1000.0,37.9095,1000,1000,7822.82900744,7822.82900744,79.8704615556,3486.24,40.807,1000000,-2.08805,-2.24572,7371.45904989,0.0,12.220499485018081,4.71354,3478.18,624.217,-5.49939,3486.24,-1.33122,1233000,-0.203431,7822.82900744,-0.504726,-0.0429678,0.165536,35366.01592907022,2.3676608489258797,0.0,-12.6251,1.11492,16.702663667994784,621.646,2.71001,7742.31796324,1232,0.0,79.8704615556,1.79113
709.374,1234,78.8949293202,1000.0,67.2332,1000,1000,7712.17750832,7712.17750832,78.8949293202,3389.61,105.658,1000000,-2.12309,-4.92912,7561.32602277,0.0,10.701993540031253,5.88689,3388.64,709.374,-5.39588,3389.61,-1.52853,1234000,-0.18943,7712.17750832,-0.515844,-0.0834163,0.177845,35394.841431571374,1.439926173130516,0.0,-11.783,1.17473,16.69835032199626,710.512,3.29857,7742.31796324,1233,0.0,78.8949293202,1.78023
576.706,1235,78.6206530491,1000.0,37.7931,1000,1000,7695.33260449,7695.33260449,78.6206530491,3466.69,35.4411,1000000,-2.17967,-2.29532,7386.47965003,0.0,12.55243826507649,5.30562,3467.62,576.706,-5.40986,3466.69,-1.30132,1235000,-0.152589,7695.33260449,-0.497161,-0.0936354,0.16938,35426.58361200069,2.4775699042584165,0.0,-14.0165,1.14051,16.73004327400122,578.776,2.60025,7742.31796324,1234,0.0,78.6206530491,1.79877
