FinalArmDistanceStd,return-min,time-eval,last-path-return,FinalGoalDistanceMax,FinalArmDistanceAvg,episode-length-min,time-sample,time-total,return-std,episode-length-avg,FinalGoalDistanceAvg,FinalGoalDistanceMin,qf2-avg,qf1-std,mean-sq-bellman-error2,pool-size,qf2-std,time-train,vf-avg,return-max,FinalArmDistanceMin,vf-std,max-path-return,mean-sq-bellman-error1,total-samples,episode-length-std,qf1-avg,mean-qf-diff,FinalArmDistanceMax,epoch,episodes,episode-length-max,FinalGoalDistanceStd,return-average
0.0,-492.707212749,17.326846573967487,[-518.67793346],0.145316917275,0.32860468197,1000,6.920978645677678,30926.494965842227,0.0,1000.0,0.145316917275,0.145316917275,30.4443,172.051,0.36708,551000,172.051,36.719148904201575,33.5072,-492.707212749,0.32860468197,171.513,[-335.07584627],0.283419,551000,0.0,30.4443,0.460486,0.32860468197,550,551,1000,0.0,-492.707212749
0.0,-556.613437672,17.55929378804285,[-2238.29240599],0.180264029928,0.269281206592,1000,8.359907913021743,30994.149398326408,0.0,1000.0,0.180264029928,0.180264029928,14.4614,191.102,0.393901,552000,191.102,41.10398710297886,17.6389,-556.613437672,0.269281206592,190.617,[-335.07584627],0.47678,552000,0.0,14.4614,0.520661,0.269281206592,551,552,1000,0.0,-556.613437672
0.0,-522.075792015,18.227260245010257,[-554.42903976],0.203376847238,0.299682063081,1000,7.428815034916624,31055.2248003945,0.0,1000.0,0.203376847238,0.203376847238,31.548,152.406,0.412879,553000,152.406,36.144042375148274,34.5303,-522.075792015,0.299682063081,152.437,[-335.07584627],0.521237,553000,0.0,31.548,0.477233,0.299682063081,552,553,1000,0.0,-522.075792015
0.0,-548.34590057,17.49021964392159,[-451.45138014],0.223778919839,0.321318751261,1000,8.531559604569338,31122.699995955103,0.0,1000.0,0.223778919839,0.223778919839,21.3902,178.402,1.02629,554000,178.402,41.71487226721365,24.2738,-548.34590057,0.321318751261,178.873,[-335.07584627],0.282488,554000,0.0,21.3902,0.566185,0.321318751261,553,554,1000,0.0,-548.34590057
0.0,-512.861439658,17.262036589090712,[-530.71867712],0.12414422759,0.420007815309,1000,8.2771038308274,31189.741721599712,0.0,1000.0,0.12414422759,0.12414422759,2.9764,218.003,1.2668,555000,218.003,42.01029407547321,5.50749,-512.861439658,0.420007815309,217.982,[-335.07584627],3.19546,555000,0.0,2.9764,0.637811,0.420007815309,554,555,1000,0.0,-512.861439658
0.0,-630.278756319,16.752631015959196,[-552.89359462],0.190230921344,0.264901031087,1000,8.701290593715385,31258.523899973603,0.0,1000.0,0.190230921344,0.190230921344,13.982,189.13,0.697587,556000,189.13,43.30753672705032,17.2946,-630.278756319,0.264901031087,188.3,[-335.07584627],1.00177,556000,0.0,13.982,0.536424,0.264901031087,555,556,1000,0.0,-630.278756319
0.0,-526.92789927,16.787623001029715,[-551.56788488],0.126366029639,0.314264550177,1000,8.55208771082107,31325.88077701663,0.0,1000.0,0.126366029639,0.126366029639,23.3795,160.74,3.40225,557000,160.74,42.09031169023365,27.0434,-526.92789927,0.314264550177,162.685,[-335.07584627],2.42686,557000,0.0,23.3795,0.72816,0.314264550177,556,557,1000,0.0,-526.92789927
0.0,-549.236304718,16.717959646950476,[-556.55112249],0.217946386347,0.361903080256,1000,8.09532970271539,31393.30381271569,0.0,1000.0,0.217946386347,0.217946386347,8.25684,203.332,2.57104,558000,203.332,41.767378969234414,11.512,-549.236304718,0.361903080256,203.308,[-335.07584627],2.96977,558000,0.0,8.25684,0.730061,0.361903080256,557,558,1000,0.0,-549.236304718
0.0,-1847.47042076,17.56822495209053,[-556.10663487],1.49289990023,0.743258820508,1000,8.31257545761764,31461.065560505493,0.0,1000.0,1.49289990023,1.49289990023,8.77137,199.162,1.07276,559000,199.162,41.81706310994923,12.1254,-1847.47042076,0.743258820508,198.418,[-335.07584627],0.930036,559000,0.0,8.77137,0.679776,0.743258820508,558,559,1000,0.0,-1847.47042076
0.0,-564.950499372,17.625681334990077,[-516.97863197],0.204065114173,0.336978863286,1000,7.994028067914769,31527.367338486947,0.0,1000.0,0.204065114173,0.204065114173,23.2802,164.033,0.452783,560000,164.033,41.130828862660564,25.8269,-564.950499372,0.336978863286,164.396,[-335.07584627],0.330864,560000,0.0,23.2802,0.530129,0.336978863286,559,560,1000,0.0,-564.950499372
0.0,-562.661738375,17.193828391027637,[-512.47900917],0.216584219376,0.38467096227,1000,8.536334213684313,31595.716771955136,0.0,1000.0,0.216584219376,0.216584219376,7.71687,206.013,0.239158,561000,206.013,42.912053322419524,10.8665,-562.661738375,0.38467096227,206.602,[-335.07584627],0.267949,561000,0.0,7.71687,0.436557,0.38467096227,560,561,1000,0.0,-562.661738375
0.0,-473.584090472,16.89904176897835,[-511.09864973],0.0772403090195,0.478488714822,1000,7.636396402609535,31661.004444914055,0.0,1000.0,0.0772403090195,0.0772403090195,25.4832,170.842,0.31269,562000,170.842,39.04843808023725,28.6051,-473.584090472,0.478488714822,170.049,[-335.07584627],0.504869,562000,0.0,25.4832,0.584936,0.478488714822,561,562,1000,0.0,-473.584090472
0.0,-546.12053797,18.621636323048733,[-517.71616611],0.219448196897,0.264309545112,1000,8.01498248509597,31728.503228498274,0.0,1000.0,0.219448196897,0.219448196897,-16.8695,231.694,0.670557,563000,231.694,40.90707116818521,-13.9936,-546.12053797,0.264309545112,233.352,[-335.07584627],1.25414,563000,0.0,-16.8695,0.675706,0.264309545112,562,563,1000,0.0,-546.12053797
0.0,-557.513242888,18.575312450062484,[-526.36192889],0.213015694232,0.293552981875,1000,6.588289151899517,31788.730203409446,0.0,1000.0,0.213015694232,0.213015694232,8.40728,196.829,0.593093,564000,196.829,34.55440241820179,11.4671,-557.513242888,0.293552981875,196.199,[-335.07584627],0.381685,564000,0.0,8.40728,0.516417,0.293552981875,563,564,1000,0.0,-557.513242888
0.0,-564.377237757,19.088713084929623,[-543.14858734],0.216514888036,0.321787421595,1000,7.906159286620095,31855.092626280384,0.0,1000.0,0.216514888036,0.216514888036,-3.49009,212.491,1.62426,565000,212.491,40.06714243243914,-0.532412,-564.377237757,0.321787421595,212.099,[-335.07584627],1.03477,565000,0.0,-3.49009,0.854314,0.321787421595,564,565,1000,0.0,-564.377237757
0.0,-566.621462568,18.401210470008664,[-531.26558724],0.203921793246,0.344492438858,1000,6.822908215341158,31916.927227786626,0.0,1000.0,0.203921793246,0.203921793246,14.8686,188.385,1.03521,566000,188.385,37.53615888312925,17.8742,-566.621462568,0.344492438858,186.885,[-335.07584627],2.1205,566000,0.0,14.8686,0.610518,0.344492438858,565,566,1000,0.0,-566.621462568
0.0,-603.628542364,17.484345083939843,[-583.50410273],0.277609496484,0.296198509524,1000,8.008461377467029,31984.350531051983,0.0,1000.0,0.277609496484,0.277609496484,13.1929,200.543,0.864426,567000,200.543,40.35751438990701,15.895,-603.628542364,0.296198509524,200.891,[-335.07584627],1.64137,567000,0.0,13.1929,0.47953,0.296198509524,566,567,1000,0.0,-603.628542364
0.0,-555.201733769,19.09292876010295,[-403.36325902],0.127720836707,0.386644379217,1000,6.332544533535838,32043.633098560735,0.0,1000.0,0.127720836707,0.127720836707,16.5149,177.266,0.54987,568000,177.266,33.81378885789309,19.8923,-555.201733769,0.386644379217,177.392,[-335.07584627],0.633465,568000,0.0,16.5149,0.478739,0.386644379217,567,568,1000,0.0,-555.201733769
0.0,-2056.37542248,19.130567111074924,[-616.93913037],1.75317957736,0.989177968863,1000,8.112389257410541,32111.073424211936,0.0,1000.0,1.75317957736,1.75317957736,10.6454,189.6,1.03073,569000,189.6,40.115571871749125,14.3243,-2056.37542248,0.989177968863,188.635,[-335.07584627],2.05556,569000,0.0,10.6454,0.632464,0.989177968863,568,569,1000,0.0,-2056.37542248
0.0,-557.349415202,19.21069676091429,[-571.03451903],0.197251911139,0.345513411132,1000,7.405841756495647,32174.841245578486,0.0,1000.0,0.197251911139,0.197251911139,-15.9958,227.388,1.38069,570000,227.388,38.41582821018528,-12.298,-557.349415202,0.345513411132,227.103,[-335.07584627],2.28907,570000,0.0,-15.9958,0.59035,0.345513411132,569,570,1000,0.0,-557.349415202
0.0,-538.141789751,17.949973019072786,[-566.49279662],0.175354335594,0.322235106458,1000,7.796498312614858,32241.294463332393,0.0,1000.0,0.175354335594,0.175354335594,22.1908,183.836,1.24954,571000,183.836,41.3291694521904,25.4721,-538.141789751,0.322235106458,182.95,[-335.07584627],2.59828,571000,0.0,22.1908,0.569535,0.322235106458,570,571,1000,0.0,-538.141789751
0.0,-562.4808418,17.35981004696805,[-545.88671795],0.174862604542,0.316078675442,1000,8.130032056709751,32307.64211304253,0.0,1000.0,0.174862604542,0.174862604542,6.02592,198.091,0.84688,572000,198.091,41.42533038952388,8.21234,-562.4808418,0.316078675442,197.794,[-335.07584627],0.64403,572000,0.0,6.02592,0.579153,0.316078675442,571,572,1000,0.0,-562.4808418
0.0,-534.888450348,16.784717077971436,[-541.05979059],0.090329900092,0.435296288168,1000,8.240005960920826,32375.820077379118,0.0,1000.0,0.090329900092,0.090329900092,26.1914,167.182,0.485858,573000,167.182,41.96323323552497,29.2214,-534.888450348,0.435296288168,167.842,[-335.07584627],0.769445,573000,0.0,26.1914,0.509977,0.435296288168,572,573,1000,0.0,-534.888450348
0.0,-519.957292206,17.978622383903712,[-544.13533794],0.128617945392,0.458688528381,1000,8.495310681755655,32442.71145107306,0.0,1000.0,0.128617945392,0.128617945392,21.7636,172.211,0.607012,574000,172.211,41.54687426821329,25.3958,-519.957292206,0.458688528381,171.77,[-335.07584627],0.400271,574000,0.0,21.7636,0.472255,0.458688528381,573,574,1000,0.0,-519.957292206
0.0,-521.792722772,16.849437477067113,[-495.47355462],0.208484749048,0.337905565621,1000,7.876797376899049,32507.64893497876,0.0,1000.0,0.208484749048,0.208484749048,24.9462,172.576,0.549872,575000,172.576,40.10630272992421,28.4008,-521.792722772,0.337905565621,172.507,[-335.07584627],0.748693,575000,0.0,24.9462,0.468123,0.337905565621,574,575,1000,0.0,-521.792722772
0.0,-578.59205313,16.958492459962144,[-525.55986159],0.227895468526,0.276473727016,1000,8.488461198518053,32576.03218165133,0.0,1000.0,0.227895468526,0.227895468526,13.8351,205.304,0.250304,576000,205.304,43.19692887214478,17.1252,-578.59205313,0.276473727016,205.153,[-335.07584627],0.262447,576000,0.0,13.8351,0.478651,0.276473727016,575,576,1000,0.0,-578.59205313
0.0,-520.973656815,16.705138716031797,[-544.14522673],0.203440150899,0.309455440549,1000,8.15823424665723,32642.778655008413,0.0,1000.0,0.203440150899,0.203440150899,19.0886,193.8,0.287155,577000,193.8,41.64955282758456,21.9203,-520.973656815,0.309455440549,193.236,[-335.07584627],0.649458,577000,0.0,19.0886,0.535507,0.309455440549,576,577,1000,0.0,-520.973656815
0.0,-568.809385967,16.95952257292811,[-571.33760257],0.218648355472,0.401972532327,1000,8.675352103426121,32710.90110419807,0.0,1000.0,0.218648355472,0.218648355472,9.06384,194.93,0.405415,578000,194.93,42.40659801301081,12.2111,-568.809385967,0.401972532327,195.671,[-335.07584627],0.503623,578000,0.0,9.06384,0.497281,0.401972532327,577,578,1000,0.0,-568.809385967
0.0,-526.472373319,17.069282790995203,[-560.58587112],0.182545851677,0.355308981116,1000,8.316779051325284,32778.997243966674,0.0,1000.0,0.182545851677,0.182545851677,-0.23441,217.807,0.476596,579000,217.807,42.561330561176874,2.24376,-526.472373319,0.355308981116,218.125,[-335.07584627],0.549884,579000,0.0,-0.23441,0.532875,0.355308981116,578,579,1000,0.0,-526.472373319
0.0,-555.909913173,17.206138320965692,[-537.56209073],0.209215016104,0.279603036106,1000,8.363212527357973,32847.513506973744,0.0,1000.0,0.209215016104,0.209215016104,8.33395,190.515,0.866579,580000,190.515,43.25099566485733,10.8228,-555.909913173,0.279603036106,190.554,[-335.07584627],0.53338,580000,0.0,8.33395,0.551067,0.279603036106,579,580,1000,0.0,-555.909913173
0.0,-542.528482309,16.892077088938095,[-559.8836875],0.166265985975,0.275937174632,1000,8.813125889399089,32916.63992496708,0.0,1000.0,0.166265985975,0.166265985975,34.7406,153.431,0.47786,581000,153.431,43.61185924895108,37.979,-542.528482309,0.275937174632,152.643,[-335.07584627],0.42435,581000,0.0,34.7406,0.457389,0.275937174632,580,581,1000,0.0,-542.528482309
0.0,-550.424783746,16.723458540043794,[-486.26607164],0.190307038793,0.317004638703,1000,9.149572586873546,32987.49290960969,0.0,1000.0,0.190307038793,0.190307038793,26.0294,162.118,0.371765,582000,162.118,44.97521549963858,29.1892,-550.424783746,0.317004638703,162.011,[-335.07584627],0.294396,582000,0.0,26.0294,0.543328,0.317004638703,581,582,1000,0.0,-550.424783746
0.0,-599.741927605,16.72014164191205,[-468.88005058],0.205461582267,0.300521674696,1000,8.852721663890406,33056.831408215105,0.0,1000.0,0.205461582267,0.205461582267,29.5385,169.952,0.368574,583000,169.952,43.37296307575889,31.931,-599.741927605,0.300521674696,170.693,[-335.07584627],0.335283,583000,0.0,29.5385,0.581619,0.300521674696,582,583,1000,0.0,-599.741927605
0.0,-552.206277719,17.121923519065604,[-538.40535481],0.178429171195,0.272647061713,1000,8.638862980296835,33126.34636043373,0.0,1000.0,0.178429171195,0.178429171195,30.2331,161.57,0.248723,584000,161.57,43.4984357872745,33.2858,-552.206277719,0.272647061713,161.904,[-335.07584627],0.250874,584000,0.0,30.2331,0.444838,0.272647061713,583,584,1000,0.0,-552.206277719
0.0,-570.413407872,17.376448097988032,[-574.05199105],0.220807368597,0.361697630869,1000,8.496907871682197,33193.289761310676,0.0,1000.0,0.220807368597,0.220807368597,16.0898,193.762,0.787564,585000,193.762,41.516755217220634,18.6536,-570.413407872,0.361697630869,194.241,[-335.07584627],1.51278,585000,0.0,16.0898,0.523977,0.361697630869,584,585,1000,0.0,-570.413407872
0.0,-522.450506346,16.93874839693308,[-530.78133028],0.183238402427,0.328873826182,1000,8.354043632745743,33262.360058378545,0.0,1000.0,0.183238402427,0.183238402427,18.8017,186.484,0.563686,586000,186.484,43.104289485141635,21.5849,-522.450506346,0.328873826182,186.119,[-335.07584627],0.395097,586000,0.0,18.8017,0.594998,0.328873826182,585,586,1000,0.0,-522.450506346
0.0,-1707.12557029,17.615785592002794,[-581.35671848],1.33041361053,0.604520768306,1000,7.116039107204415,33326.50915137166,0.0,1000.0,1.33041361053,1.33041361053,14.902,193.974,0.344356,587000,193.974,37.832736452808604,18.0532,-1707.12557029,0.604520768306,194.001,[-335.07584627],0.459348,587000,0.0,14.902,0.477194,0.604520768306,586,587,1000,0.0,-1707.12557029
0.0,-554.252463285,19.209559551090933,[-610.58158131],0.199303051364,0.307596093357,1000,7.378399575012736,33392.88987549266,0.0,1000.0,0.199303051364,0.199303051364,17.7564,189.772,0.478702,588000,189.772,39.42504457896575,20.4315,-554.252463285,0.307596093357,190.157,[-335.07584627],0.353783,588000,0.0,17.7564,0.450447,0.307596093357,587,588,1000,0.0,-554.252463285
0.0,-469.875793662,19.5808761799708,[-617.08812089],0.104738999255,0.434777118777,1000,6.088655039900914,33449.24189582979,0.0,1000.0,0.104738999255,0.104738999255,28.7966,178.669,1.62438,589000,178.669,30.453998588374816,31.6177,-469.875793662,0.434777118777,178.215,[-335.07584627],1.18978,589000,0.0,28.7966,0.506986,0.434777118777,588,589,1000,0.0,-469.875793662
0.0,-2523.14896342,19.83936689107213,[-565.45778473],2.22657173889,0.764056437012,1000,7.7911134554306045,33514.45456054923,0.0,1000.0,2.22657173889,2.22657173889,-7.90475,223.607,0.451491,590000,223.607,38.89320621592924,-4.72253,-2523.14896342,0.764056437012,223.515,[-335.07584627],0.510095,590000,0.0,-7.90475,0.477909,0.764056437012,589,590,1000,0.0,-2523.14896342
0.0,-473.139231067,18.531321687973104,[-2207.08239779],0.116004148461,0.318786026103,1000,6.299869753769599,33573.14371274074,0.0,1000.0,0.116004148461,0.116004148461,2.09027,199.924,0.509886,591000,199.924,35.048538389615715,4.85033,-473.139231067,0.318786026103,199.82,[-335.07584627],0.379003,591000,0.0,2.09027,0.559176,0.318786026103,590,591,1000,0.0,-473.139231067
0.0,-565.765438882,17.35253232100513,[-547.76118413],0.161559952369,0.372043606259,1000,7.827791097573936,33639.63695133291,0.0,1000.0,0.161559952369,0.161559952369,9.0021,202.14,0.924654,592000,202.14,39.95914331381209,12.2221,-565.765438882,0.372043606259,202.267,[-335.07584627],0.754381,592000,0.0,9.0021,0.544143,0.372043606259,591,592,1000,0.0,-565.765438882
0.0,-532.474096459,18.705509366001934,[-559.45175101],0.174037020214,0.344068452324,1000,7.283335200510919,33701.173774395604,0.0,1000.0,0.174037020214,0.174037020214,23.1921,171.477,0.290369,593000,171.477,36.353211746085435,26.1009,-532.474096459,0.344068452324,171.615,[-335.07584627],0.33849,593000,0.0,23.1921,0.526558,0.344068452324,592,593,1000,0.0,-532.474096459
0.0,-537.739337604,17.88942591799423,[-523.39713516],0.138567599554,0.377187036892,1000,7.78446738794446,33767.82636039576,0.0,1000.0,0.138567599554,0.138567599554,36.9473,158.517,0.229377,594000,158.517,40.01369357330259,39.9539,-537.739337604,0.377187036892,158.427,[-335.07584627],0.205344,594000,0.0,36.9473,0.392864,0.377187036892,593,594,1000,0.0,-537.739337604
0.0,-539.746029204,18.873809334938414,[-521.28069402],0.195107973264,0.357031849899,1000,8.095132495742291,33834.34472076339,0.0,1000.0,0.195107973264,0.195107973264,1.28887,228.462,0.978294,595000,228.462,41.70855556370225,4.46372,-539.746029204,0.357031849899,227.979,[-335.07584627],0.584692,595000,0.0,1.28887,0.584181,0.357031849899,594,595,1000,0.0,-539.746029204
0.0,-582.275897343,16.732902533956803,[-534.31239724],0.240117838842,0.400724695444,1000,8.268643245799467,33901.667852806044,0.0,1000.0,0.240117838842,0.240117838842,6.71617,193.351,1.65042,596000,193.351,42.02352788380813,10.6286,-582.275897343,0.400724695444,192.047,[-335.07584627],1.80428,596000,0.0,6.71617,0.522671,0.400724695444,595,596,1000,0.0,-582.275897343
0.0,-511.444470932,17.029797993018292,[-513.8115279],0.169764561422,0.349839380514,1000,8.364091859315522,33969.96389617375,0.0,1000.0,0.169764561422,0.169764561422,21.3892,175.049,0.863969,597000,175.049,43.23202827305067,24.8948,-511.444470932,0.349839380514,175.197,[-335.07584627],1.02625,597000,0.0,21.3892,0.482748,0.349839380514,596,597,1000,0.0,-511.444470932
0.0,-558.972560235,16.708213336998597,[-403.39017774],0.195469843758,0.376233870496,1000,8.352947447099723,34038.302621756215,0.0,1000.0,0.195469843758,0.195469843758,19.1598,176.355,0.940356,598000,176.355,42.17029189853929,22.6642,-558.972560235,0.376233870496,176.197,[-335.07584627],1.43935,598000,0.0,19.1598,0.523339,0.376233870496,597,598,1000,0.0,-558.972560235
0.0,-584.671462892,17.842825255007483,[-552.99090596],0.208512314355,0.341033399183,1000,8.577744418988004,34105.74616865511,0.0,1000.0,0.208512314355,0.208512314355,7.66896,201.364,1.24067,599000,201.364,42.15252553590108,10.4698,-584.671462892,0.341033399183,202.135,[-335.07584627],0.665222,599000,0.0,7.66896,0.611353,0.341033399183,598,599,1000,0.0,-584.671462892
0.0,-535.211292406,16.711078552063555,[-2143.97107353],0.15164369105,0.411369973955,1000,8.03311117447447,34173.13929311116,0.0,1000.0,0.15164369105,0.15164369105,18.7795,185.196,0.39031,600000,185.196,42.48160320264287,22.3616,-535.211292406,0.411369973955,184.404,[-335.07584627],0.582707,600000,0.0,18.7795,0.485195,0.411369973955,599,600,1000,0.0,-535.211292406
0.0,-512.589653736,16.877138230018318,[-466.57584885],0.170118295629,0.338746665359,1000,8.769245062954724,34242.5195730367,0.0,1000.0,0.170118295629,0.170118295629,19.6477,183.479,1.45907,601000,183.479,43.91383990144823,22.0205,-512.589653736,0.338746665359,181.796,[-335.07584627],1.88069,601000,0.0,19.6477,0.551499,0.338746665359,600,601,1000,0.0,-512.589653736
0.0,-518.706804586,16.70544572803192,[-535.95720368],0.154097573556,0.350084990092,1000,8.606962988851592,34311.25851947046,0.0,1000.0,0.154097573556,0.154097573556,1.83228,209.394,5.28064,602000,209.394,43.1091082066996,5.0078,-518.706804586,0.350084990092,208.818,[-335.07584627],4.26843,602000,0.0,1.83228,0.585451,0.350084990092,601,602,1000,0.0,-518.706804586
0.0,-543.79584272,17.04385239002295,[-543.37687659],0.166907740285,0.305980713827,1000,9.414548881468363,34380.386998336064,0.0,1000.0,0.166907740285,0.166907740285,25.4132,167.888,1.23326,603000,167.888,43.02236225910019,28.8158,-543.79584272,0.305980713827,168.549,[-335.07584627],0.745036,603000,0.0,25.4132,0.51795,0.305980713827,602,603,1000,0.0,-543.79584272
0.0,-2272.48971192,16.694161403924227,[-542.99533051],1.98363626032,0.6980663031,1000,8.614531684084795,34448.72010726167,0.0,1000.0,1.98363626032,1.98363626032,25.1746,190.824,0.390924,604000,190.824,42.746354094706476,27.4019,-2272.48971192,0.6980663031,191.254,[-335.07584627],0.407115,604000,0.0,25.1746,0.475494,0.6980663031,603,604,1000,0.0,-2272.48971192
0.0,-539.956177427,16.982112033991143,[-522.75472519],0.167796618404,0.353724479353,1000,8.526536930119619,34517.68227880879,0.0,1000.0,0.167796618404,0.167796618404,31.7722,144.329,0.729281,605000,144.329,43.630287516862154,34.9984,-539.956177427,0.353724479353,144.353,[-335.07584627],0.595018,605000,0.0,31.7722,0.489942,0.353724479353,604,605,1000,0.0,-539.956177427
0.0,-2242.58587662,16.80454617703799,[-473.64371521],1.95668351956,0.836520051259,1000,8.938079599756747,34587.37176041328,0.0,1000.0,1.95668351956,1.95668351956,25.4866,144.893,0.425214,606000,144.893,43.98694908467587,29.3808,-2242.58587662,0.836520051259,143.709,[-335.07584627],0.538983,606000,0.0,25.4866,0.539194,0.836520051259,605,606,1000,0.0,-2242.58587662
0.0,-548.428576453,16.78180539002642,[-2108.60219538],0.167809642377,0.328041341138,1000,8.310267680091783,34654.88588874589,0.0,1000.0,0.167809642377,0.167809642377,26.0547,182.334,0.371585,607000,182.334,41.91920288850088,29.1911,-548.428576453,0.328041341138,182.104,[-335.07584627],0.229066,607000,0.0,26.0547,0.476508,0.328041341138,606,607,1000,0.0,-548.428576453
0.0,-547.719251275,17.30103145702742,[-2155.09724139],0.195581479801,0.257403275959,1000,8.305979764903896,34723.68763401406,0.0,1000.0,0.195581479801,0.195581479801,32.3601,159.706,0.419774,608000,159.706,43.1963102373993,35.3958,-547.719251275,0.257403275959,159.676,[-335.07584627],0.414262,608000,0.0,32.3601,0.612354,0.257403275959,607,608,1000,0.0,-547.719251275
0.0,-541.339252974,17.313476948067546,[-478.93467481],0.187797674182,0.345067034864,1000,9.245501735364087,34792.520177182625,0.0,1000.0,0.187797674182,0.187797674182,27.2205,167.98,0.429072,609000,167.98,42.888915754971094,30.4909,-541.339252974,0.345067034864,169.022,[-335.07584627],0.600265,609000,0.0,27.2205,0.491102,0.345067034864,608,609,1000,0.0,-541.339252974
0.0,-540.31596365,16.699381247977726,[-384.47454296],0.167611854994,0.357913140165,1000,8.872792632784694,34861.81962822878,0.0,1000.0,0.167611854994,0.167611854994,15.8803,204.097,0.522555,610000,204.097,43.73459372331854,19.2131,-540.31596365,0.357913140165,202.722,[-335.07584627],0.918013,610000,0.0,15.8803,0.524175,0.357913140165,609,610,1000,0.0,-540.31596365
0.0,-547.665368717,16.69772253802512,[-451.27911664],0.133125137247,0.288875836048,1000,9.020906265941449,34931.33957530034,0.0,1000.0,0.133125137247,0.133125137247,5.95785,202.713,0.584367,611000,202.713,43.79837156867143,8.59598,-547.665368717,0.288875836048,203.673,[-335.07584627],0.837963,611000,0.0,5.95785,0.589536,0.288875836048,610,611,1000,0.0,-547.665368717
0.0,-568.209328165,16.72457216400653,[-549.43213982],0.164403212004,0.398603015158,1000,8.15549350110814,34999.635556360125,0.0,1000.0,0.164403212004,0.164403212004,-4.47881,224.487,0.287495,612000,224.487,42.504259427892976,-1.14428,-568.209328165,0.398603015158,224.361,[-335.07584627],0.282656,612000,0.0,-4.47881,0.481749,0.398603015158,611,612,1000,0.0,-568.209328165
0.0,-628.030420206,17.636094989953563,[-407.18201942],0.238331834483,0.28593532932,1000,8.130381659488194,35066.79521394137,0.0,1000.0,0.238331834483,0.238331834483,-1.78744,215.6,0.400823,613000,215.6,42.01609399088193,1.32443,-628.030420206,0.28593532932,215.205,[-335.07584627],0.383102,613000,0.0,-1.78744,0.553762,0.28593532932,612,613,1000,0.0,-628.030420206
0.0,-564.444691859,17.013658843003213,[-636.17778368],0.185662620905,0.359761171983,1000,8.020328027079813,35132.94526481372,0.0,1000.0,0.185662620905,0.185662620905,14.7479,183.663,0.595457,614000,183.663,40.69016420398839,17.9474,-564.444691859,0.359761171983,183.805,[-335.07584627],0.245951,614000,0.0,14.7479,0.576024,0.359761171983,613,614,1000,0.0,-564.444691859
0.0,-572.693159567,17.45448643004056,[-554.17656531],0.213823940152,0.408590763257,1000,8.595173905603588,35201.585457158624,0.0,1000.0,0.213823940152,0.213823940152,-3.84053,218.924,0.659761,615000,218.924,43.31389966909774,-1.32117,-572.693159567,0.408590763257,220.506,[-335.07584627],0.813345,615000,0.0,-3.84053,0.502631,0.408590763257,614,615,1000,0.0,-572.693159567
0.0,-558.197601435,16.724739095079713,[-521.70725759],0.169141096448,0.412116528424,1000,7.937161845620722,35268.13773311942,0.0,1000.0,0.169141096448,0.169141096448,2.14748,226.017,1.70847,616000,226.017,41.502822480979376,4.8655,-558.197601435,0.412116528424,226.205,[-335.07584627],1.45558,616000,0.0,2.14748,0.510797,0.412116528424,615,616,1000,0.0,-558.197601435
0.0,-513.833880182,17.135294176987372,[-374.083831],0.103437126731,0.414559005761,1000,8.146255157887936,35335.93565820099,0.0,1000.0,0.103437126731,0.103437126731,13.5885,209.882,0.214803,617000,209.882,41.90470953984186,16.7325,-513.833880182,0.414559005761,210.007,[-335.07584627],0.47143,617000,0.0,13.5885,0.422086,0.414559005761,616,617,1000,0.0,-513.833880182
0.0,-532.468299351,17.736055681016296,[-501.41383626],0.197141429845,0.323719767216,1000,7.187968195299618,35399.750386239844,0.0,1000.0,0.197141429845,0.197141429845,19.4267,193.943,292.816,618000,193.943,38.947408249252476,22.5948,-532.468299351,0.323719767216,194.098,[-335.07584627],270.043,618000,0.0,19.4267,0.539142,0.323719767216,617,618,1000,0.0,-532.468299351
0.0,-501.096463651,17.7047825420741,[-502.74232563],0.182878752848,0.267590350494,1000,8.215041252202354,35467.50732246542,0.0,1000.0,0.182878752848,0.182878752848,9.34095,220.975,0.488914,619000,220.975,41.98633954336401,12.2838,-501.096463651,0.267590350494,221.557,[-335.07584627],0.961636,619000,0.0,9.34095,0.490243,0.267590350494,618,619,1000,0.0,-501.096463651
0.0,-497.004231255,17.543801462976262,[-713.84905899],0.106408358012,0.472041232275,1000,7.620808704290539,35533.042520337855,0.0,1000.0,0.106408358012,0.106408358012,23.0046,182.722,1.62542,620000,182.722,40.49209320638329,25.4011,-497.004231255,0.472041232275,182.938,[-335.07584627],1.70422,620000,0.0,23.0046,0.595348,0.472041232275,619,620,1000,0.0,-497.004231255
0.0,-540.792931451,17.43268591503147,[-532.52896285],0.152975108619,0.361913589139,1000,8.375768576166593,35602.09533836751,0.0,1000.0,0.152975108619,0.152975108619,-10.1807,229.619,0.987898,621000,229.619,43.89968190842774,-7.03594,-540.792931451,0.361913589139,229.559,[-335.07584627],0.835083,621000,0.0,-10.1807,0.614445,0.361913589139,620,621,1000,0.0,-540.792931451
0.0,-564.248268946,16.779783937963657,[-476.96271701],0.20469559912,0.287363800472,1000,7.137821079348214,35666.57150278543,0.0,1000.0,0.20469559912,0.20469559912,21.3753,186.683,0.404944,622000,186.683,39.77721399953589,24.0623,-564.248268946,0.287363800472,187.32,[-335.07584627],0.340372,622000,0.0,21.3753,0.502109,0.287363800472,621,622,1000,0.0,-564.248268946
