qf1-avg,vf-avg,qf1-std,time-total,StdProgress,qf2-avg,log-pi-std,episode-length-min,episode-length-avg,episode-length-max,time-eval,log-sigs-std,log-pi-mean,total-samples,return-std,mean-sq-bellman-error1,policy-mus-min,max-path-return,log-sigs-max,episodes,mean-qf-diff,time-train,last-path-return,log-sigs-min,epoch,log-sigs-mean,return-average,MinProgress,pool-size,policy-mus-mean,time-sample,log-pi-max,policy-mus-std,log-pi-min,AverageProgress,MaxProgress,mean-sq-bellman-error2,policy-mus-max,return-max,episode-length-std,return-min,vf-std,qf2-std
1441.4,1434.26,472.158,36029.58371754573,0.0,1441.4,2.39618,1000,1000.0,1000,16.682800212001894,0.170017,-7.52747,1338000,0.0,384.954,-2.98661,4737.441060730001,-0.0726841,1533,12.8282,7.4483208383317105,4282.637514395658,-1.63051,1337,-0.47745,4320.02887132,85.6239863484,1000000,-0.0546191,1.4721498353756033,1.64058,0.955484,-14.6117,85.6239863484,85.6239863484,248.607,4.59003,4320.02887132,0.0,4320.02887132,465.444,472.158
1492.26,1496.39,385.95,36055.94733555376,0.0,1492.26,2.1209,1000,1000.0,1000,16.679843858990353,0.139398,-7.4643,1339000,0.0,436.325,-3.6225,4737.441060730001,-0.152064,1534,13.2131,8.118543842225336,4516.051989106197,-1.09108,1338,-0.486656,4710.25999568,93.3532811884,1000000,0.0151051,1.565645798749756,-3.05354,0.984096,-13.7647,93.3532811884,93.3532811884,326.872,5.99025,4710.25999568,0.0,4710.25999568,381.713,385.95
1514.33,1519.79,378.572,36084.69923296658,0.0,1514.33,2.28665,1000,1000.0,1000,16.69365003303392,0.139058,-7.45988,1340000,0.0,275.767,-3.27868,4737.441060730001,-0.144234,1535,11.8566,10.15755993797211,4358.041897378771,-1.21853,1339,-0.496357,4399.98875619,87.4291414275,1000000,0.00778723,1.9228402478038333,-2.03001,0.978386,-18.474,87.4291414275,87.4291414275,302.666,3.07653,4399.98875619,0.0,4399.98875619,377.396,378.572
1530.76,1521.98,390.307,36111.59506097372,0.0,1530.76,2.11596,1000,1000.0,1000,16.67298391199438,0.137876,-7.58175,1341000,0.0,227.66,-4.42047,4737.441060730001,-0.0098381,1536,12.0653,8.537689050659537,4208.166294610876,-1.1793,1340,-0.475959,4529.79485838,89.7257122223,1000000,0.0172173,1.6931777574354783,-3.28091,0.944235,-14.339,89.7257122223,89.7257122223,169.05,3.2549,4529.79485838,0.0,4529.79485838,386.393,390.307
1505.55,1501.89,402.94,36121.192719038634,0.0,1505.55,2.33915,42,42.0,42,16.675769176974427,0.154064,-7.66513,1342000,0.0,354.33,-3.9133,4737.441060730001,-0.119921,1537,11.5673,7.423452911840286,4220.400483787105,-1.20984,1341,-0.4753,95.285400194,1.81531679521,1000000,-0.0262354,1.4662160810548812,-2.12028,0.949887,-17.7737,1.81531679521,1.81531679521,369.136,3.07518,95.285400194,0.0,95.285400194,400.064,402.94
1502.55,1496.83,439.033,36149.8643246502,0.0,1502.55,2.12279,1000,1000.0,1000,0.7238059480441734,0.14169,-7.57912,1343000,0.0,182.156,-3.57173,4737.441060730001,-0.101462,1538,11.027,10.125263185822405,4334.413290294418,-1.01474,1342,-0.451712,4416.64888419,87.5229496246,1000000,-0.0207019,1.874514494673349,-2.66797,0.902089,-14.9946,87.5229496246,87.5229496246,164.468,2.66368,4416.64888419,0.0,4416.64888419,434.395,439.033
1495.27,1508.21,425.637,36174.797482223716,0.0,1495.27,2.31155,929,929.0,929,16.678226894000545,0.152959,-7.70122,1344000,0.0,324.626,-3.36489,4737.441060730001,-0.0889493,1539,11.1507,7.966823362279683,4370.342663653664,-1.46715,1343,-0.464029,3756.35897643,74.5342225936,1000000,-0.0606468,1.4798884703195654,-0.263635,0.935198,-14.1078,74.5342225936,74.5342225936,283.974,3.34471,3756.35897643,0.0,3756.35897643,426.757,425.637
1483.86,1476.45,459.232,36201.456012480776,0.0,1483.86,2.18178,1000,1000.0,1000,15.501664446957875,0.149917,-7.50216,1345000,0.0,284.394,-3.19456,4737.441060730001,-0.0943443,1540,11.0989,8.373088893305976,4329.360920166907,-1.26745,1344,-0.487735,4329.69557464,85.8724979156,1000000,-0.0246835,1.621533820813056,-2.78098,0.932261,-18.0482,85.8724979156,85.8724979156,326.574,2.96163,4329.69557464,0.0,4329.69557464,459.643,459.232
1510.85,1508.26,406.762,36230.19295593869,0.0,1510.85,2.46114,1000,1000.0,1000,16.673804070975166,0.13922,-7.78336,1346000,0.0,439.056,-3.20634,4737.441060730001,-0.087326,1541,10.4821,10.166750661854167,4003.1822279994913,-1.29271,1345,-0.461233,4457.41332049,88.3375978735,1000000,0.00738101,1.8912692331359722,-2.37195,0.931778,-17.637,88.3375978735,88.3375978735,396.994,3.11174,4457.41332049,0.0,4457.41332049,405.455,406.762
1535.51,1537.81,390.658,36258.11605338182,0.0,1535.51,2.28223,1000,1000.0,1000,16.68456517602317,0.134863,-7.52387,1347000,0.0,185.618,-3.05679,4737.441060730001,-0.0664007,1542,11.8052,9.503429340780713,4238.137531683398,-1.09074,1346,-0.468553,4290.86491944,85.0413671125,1000000,-0.00208167,1.7497927392832935,-3.53009,0.936815,-16.1574,85.0413671125,85.0413671125,172.116,3.08231,4290.86491944,0.0,4290.86491944,390.199,390.658
1448.95,1462.03,467.489,36283.87889429851,0.0,1448.95,2.23307,1000,1000.0,1000,16.68226492695976,0.154185,-7.77016,1348000,0.0,283.767,-4.15213,4737.441060730001,-0.128277,1543,11.375,7.626880546216853,4291.910709636452,-1.67857,1347,-0.460575,4599.01223855,91.2042002767,1000000,-0.038745,1.465318191505503,-1.91438,0.987005,-15.3354,91.2042002767,91.2042002767,257.827,3.22024,4599.01223855,0.0,4599.01223855,465.174,467.489
1493.6,1494.54,433.198,36311.22212391329,0.0,1493.6,2.05143,1000,1000.0,1000,16.6834686009679,0.147192,-7.52462,1349000,0.0,197.88,-3.65163,4737.441060730001,-0.123758,1544,11.2163,9.00057317869505,4214.322832206258,-1.29248,1348,-0.461641,4410.98829126,87.4599628209,1000000,0.0136854,1.6761234941077419,-1.87214,0.940744,-15.4525,87.4599628209,87.4599628209,229.71,3.72818,4410.98829126,0.0,4410.98829126,427.048,433.198
1494.49,1488.07,451.778,36339.23139453173,0.0,1494.49,2.12106,1000,1000.0,1000,16.67633108003065,0.135727,-7.67784,1350000,0.0,148.368,-2.83425,4737.441060730001,-0.116879,1545,10.3953,9.559618444298394,4265.1711049278665,-0.952461,1349,-0.465795,4153.25235106,82.7519081166,1000000,-0.0522697,1.7604011391522363,-2.97393,0.929273,-15.0135,82.7519081166,82.7519081166,193.152,3.44263,4153.25235106,0.0,4153.25235106,448.635,451.778
1453.82,1475.53,479.72,36367.32363339368,0.0,1453.82,2.17786,1000,1000.0,1000,16.69647438399261,0.152946,-7.63893,1351000,0.0,295.272,-3.02158,4737.441060730001,0.191124,1546,12.8056,9.604820853332058,4363.601124967356,-1.42961,1350,-0.473877,4643.53717689,92.2065953602,1000000,0.0404033,1.8171729545574635,-3.04585,0.935244,-15.4624,92.2065953602,92.2065953602,383.384,4.03416,4643.53717689,0.0,4643.53717689,481.418,479.72
1502.92,1494.79,443.232,36393.33717754134,0.0,1502.92,2.0948,1000,1000.0,1000,16.67875283502508,0.146327,-7.62236,1352000,0.0,282.496,-3.68358,4737.441060730001,-0.100299,1547,11.2247,7.8608627582434565,4559.194259379682,-1.14691,1351,-0.457286,4611.04142733,91.7511307983,1000000,0.00803896,1.4827249343506992,-1.35439,0.950022,-13.2862,91.7511307983,91.7511307983,301.237,4.52536,4611.04142733,0.0,4611.04142733,445.047,443.232
1518.67,1502.12,421.354,36421.06163705705,0.0,1518.67,2.10214,1000,1000.0,1000,16.683523654995952,0.143041,-7.39836,1353000,0.0,199.042,-2.88594,4737.441060730001,-0.118529,1548,11.3311,9.334347126248758,4184.025306306288,-1.17522,1352,-0.463874,4658.53015422,92.3679455597,1000000,0.0223236,1.7156463525025174,-3.50456,0.949117,-16.0366,92.3679455597,92.3679455597,197.73,3.19696,4658.53015422,0.0,4658.53015422,412.806,421.354
1501.74,1492.13,463.506,36448.124103944225,0.0,1501.74,2.19144,1000,1000.0,1000,16.68654195999261,0.140485,-7.51391,1354000,0.0,196.659,-3.02395,4737.441060730001,-0.112532,1550,10.9941,8.75345239188755,444.1345816079737,-1.04321,1353,-0.472088,4025.24888557,79.7881785722,1000000,-0.0653156,1.6418408133322373,-2.37638,0.942477,-14.7772,79.7881785722,79.7881785722,191.332,3.29387,4025.24888557,0.0,4025.24888557,460.965,463.506
1520.72,1525.55,415.122,36461.11293742602,0.0,1520.72,2.04303,75,75.0,75,16.67474766302621,0.131989,-7.71167,1355000,0.0,539.894,-3.68257,4737.441060730001,-0.101738,1551,11.7394,9.877660806989297,4334.925971789319,-1.00345,1354,-0.480868,233.491441384,4.53251354971,1000000,-0.118798,1.8610674417577684,-2.22271,0.951611,-16.4696,4.53251354971,4.53251354971,480.042,3.2847,233.491441384,0.0,233.491441384,415.464,415.122
1521.76,1528.53,410.776,36489.88421885145,0.0,1521.76,2.13081,1000,1000.0,1000,1.2608872429700568,0.136605,-7.53101,1356000,0.0,277.627,-3.75366,4737.441060730001,-0.149349,1552,11.0334,10.339320601138752,4167.0184781632615,-1.34647,1355,-0.463461,4460.16349045,88.4520118528,1000000,-0.00609817,1.758462634345051,-2.55507,0.957164,-16.9382,88.4520118528,88.4520118528,271.069,3.40862,4460.16349045,0.0,4460.16349045,411.532,410.776
1513.54,1526.75,422.722,36518.64275813813,0.0,1513.54,2.09114,1000,1000.0,1000,16.69317362498259,0.142425,-7.53233,1357000,0.0,323.619,-4.341,4737.441060730001,-0.0958886,1553,12.5283,10.236297428898979,4169.855467272798,-1.13958,1356,-0.453988,4248.06640025,84.1600915323,1000000,0.0798975,1.8411621858249418,-2.84207,0.925698,-16.3809,84.1600915323,84.1600915323,275.08,3.61909,4248.06640025,0.0,4248.06640025,425.211,422.722
1490.94,1487.1,462.061,36546.77042693028,0.0,1490.94,2.28126,1000,1000.0,1000,16.682275512022898,0.135483,-7.67443,1358000,0.0,224.101,-3.0071,4737.441060730001,-0.0972365,1554,11.9696,9.804753402422648,4281.3923573331085,-1.07743,1357,-0.465541,4331.37755,85.8353914483,1000000,-0.00579591,1.6608478417620063,-3.31297,0.969553,-17.6601,85.8353914483,85.8353914483,190.92,2.61216,4331.37755,0.0,4331.37755,460.534,462.061
1475.11,1478.31,473.368,36573.82715444564,0.0,1475.11,2.15246,1000,1000.0,1000,16.67709360201843,0.130745,-7.827,1359000,0.0,172.311,-2.57267,4737.441060730001,-0.0358169,1555,8.34678,8.717223423882388,4293.22321127802,-0.948916,1358,-0.447129,4572.8811729,90.598751011,1000000,0.0552098,1.6604792544967495,-2.94539,0.909967,-16.0782,90.598751011,90.598751011,158.16,2.74001,4572.8811729,0.0,4572.8811729,470.317,473.368
1533.38,1527.42,396.424,36601.75533967995,0.0,1533.38,2.40221,1000,1000.0,1000,16.690553375985473,0.141486,-7.50331,1360000,0.0,257.752,-3.67002,4737.441060730001,-0.142323,1556,12.2535,9.531881352304481,4063.076468856774,-1.24861,1359,-0.492682,4769.6747842,94.5737594382,1000000,0.0184177,1.7262328850920312,-2.14546,0.966318,-15.0934,94.5737594382,94.5737594382,275.036,3.54745,4769.6747842,0.0,4769.6747842,394.16,396.424
1544.15,1541.7,372.99,36628.81544285378,0.0,1544.15,2.26765,1000,1000.0,1000,16.682314475998282,0.141038,-7.33088,1361000,0.0,399.453,-3.3852,4737.441060730001,-0.12236,1557,12.2767,8.789705008792225,392.59251288216984,-1.13949,1360,-0.487649,4540.20872757,90.118173297,1000000,-0.0245167,1.5899923299439251,-2.46164,0.971512,-14.2481,90.118173297,90.118173297,375.695,2.82712,4540.20872757,0.0,4540.20872757,369.019,372.99
1489.35,1489.12,431.425,36656.97546572203,0.0,1489.35,2.25219,1000,1000.0,1000,16.68900847499026,0.135285,-7.60133,1362000,0.0,257.988,-2.72691,4737.441060730001,-0.11111,1558,11.2925,9.708559121994767,4316.1505928988345,-1.19916,1361,-0.469902,4328.52966387,85.7912328105,1000000,-0.0220796,1.7857995722442865,-2.31929,0.93399,-19.0255,85.7912328105,85.7912328105,260.8,4.35346,4328.52966387,0.0,4328.52966387,426.815,431.425
1508.02,1506.9,456.473,36684.152743206185,0.0,1508.02,2.19738,1000,1000.0,1000,16.68307815596927,0.141229,-7.66866,1363000,0.0,194.155,-3.06533,4737.441060730001,-0.0994251,1559,10.5903,8.886845673667267,4048.834145201336,-1.06248,1362,-0.465274,4431.7003858,87.7702609334,1000000,0.019604,1.6063752945046872,-2.98317,0.890295,-16.8227,87.7702609334,87.7702609334,179.964,2.91279,4431.7003858,0.0,4431.7003858,457.174,456.473
1546.51,1545.82,407.137,36712.087133139896,0.0,1546.51,2.3761,1000,1000.0,1000,16.688596152991522,0.140096,-7.68697,1364000,0.0,178.614,-2.72734,4737.441060730001,-0.0996616,1560,11.7405,9.591276691120584,4295.075081195128,-1.32273,1363,-0.472536,4509.20648973,89.3859661801,1000000,0.0388451,1.6823162895161659,-3.19981,0.958735,-17.9963,89.3859661801,89.3859661801,176.971,3.29312,4509.20648973,0.0,4509.20648973,409.551,407.137
1564.23,1549.48,371.749,36738.55366197671,0.0,1564.23,1.94977,1000,1000.0,1000,16.673272610991262,0.149918,-7.61846,1365000,0.0,248.3,-3.52367,4737.441060730001,-0.102889,1561,11.2122,8.292280248249881,4446.404345174118,-1.30574,1364,-0.474779,4587.76893803,91.0071487627,1000000,0.0207704,1.5041243697050959,-2.56963,0.980467,-13.0793,91.0071487627,91.0071487627,279.639,4.71662,4587.76893803,0.0,4587.76893803,369.669,371.749
1498.94,1503.82,464.206,36767.15862206998,0.0,1498.94,2.44381,1000,1000.0,1000,16.6870640310226,0.135002,-7.85481,1366000,0.0,180.313,-2.98553,4737.441060730001,-0.113717,1562,10.8909,10.086468451307155,4357.152923796905,-1.2095,1365,-0.458673,4468.4335114,88.6574963623,1000000,-0.0132902,1.8414406750234775,-3.50985,0.939616,-20.718,88.6574963623,88.6574963623,212.707,3.7455,4468.4335114,0.0,4468.4335114,465.198,464.206
1491.5,1499.39,452.47,36795.18769456708,0.0,1491.5,2.28164,1000,1000.0,1000,16.68303419998847,0.137916,-7.67814,1367000,0.0,728.651,-3.7972,4737.441060730001,-0.0763674,1563,12.6991,9.613247539207805,4412.2402947874125,-1.10117,1366,-0.462419,4499.45546491,89.2785251705,1000000,-0.0576236,1.7373312528361566,-2.76976,0.943162,-14.6195,89.2785251705,89.2785251705,383.688,2.78875,4499.45546491,0.0,4499.45546491,453.49,452.47
1507.65,1519.61,446.014,36823.33073973522,0.0,1507.65,2.21519,1000,1000.0,1000,16.684781662013847,0.154695,-7.68577,1368000,0.0,302.774,-3.02048,4737.441060730001,-0.0230829,1565,11.203,9.728135165583808,2183.4979457647955,-1.25303,1367,-0.474368,4589.20639731,90.9497756604,1000000,0.0108301,1.738669854530599,-1.58797,0.999917,-14.6917,90.9497756604,90.9497756604,281.699,3.10265,4589.20639731,0.0,4589.20639731,444.532,446.014
1456.2,1462.44,505.543,36849.496540151886,0.0,1456.2,2.20371,1000,1000.0,1000,16.686363329004962,0.144247,-7.85867,1369000,0.0,210.224,-3.28949,4737.441060730001,-0.1287,1566,10.575,8.017094017239287,4040.289606853441,-1.0935,1368,-0.460045,4601.4787633,91.1783881275,1000000,0.0747174,1.4795321823330596,-3.49264,0.899257,-14.8637,91.1783881275,91.1783881275,212.56,3.2955,4601.4787633,0.0,4601.4787633,508.923,505.543
1524.6,1528.61,398.981,36877.469397977635,0.0,1524.6,2.13422,1000,1000.0,1000,16.680467606987804,0.126996,-7.97279,1370000,0.0,515.834,-3.57337,4737.441060730001,-0.119472,1567,11.045,9.528566112800036,4095.067746460633,-1.1114,1369,-0.436639,4379.58345117,87.0237539582,1000000,0.00446578,1.7806295318878256,-1.43544,0.948032,-20.9125,87.0237539582,87.0237539582,503.897,3.05029,4379.58345117,0.0,4379.58345117,396.698,398.981
1522.88,1528.62,426.166,36906.34241669561,0.0,1522.88,2.10793,1000,1000.0,1000,16.682100619014818,0.136815,-7.65294,1371000,0.0,240.626,-4.34647,4737.441060730001,0.128769,1568,12.2887,10.34259604907129,4440.136063270186,-1.52014,1370,-0.467348,4654.4938561,92.4370573996,1000000,-0.0161855,1.8442513518384658,-2.81455,1.02253,-19.379,92.4370573996,92.4370573996,215.911,3.74014,4654.4938561,0.0,4654.4938561,424.936,426.166
1548.06,1551.31,386.603,36934.667100232095,0.0,1548.06,2.14156,1000,1000.0,1000,16.688267417019233,0.137803,-7.54593,1372000,0.0,320.627,-3.17961,4737.441060730001,-0.164472,1569,11.9004,9.924266299349256,4184.090409339309,-1.24823,1371,-0.470015,4516.54630698,90.3339667194,1000000,-0.00672929,1.7227342571131885,-3.34785,0.949819,-16.4366,90.3339667194,90.3339667194,225.529,2.85476,4516.54630698,0.0,4516.54630698,385.651,386.603
1538.65,1524.06,417.254,36960.75041725644,0.0,1538.65,2.08588,1000,1000.0,1000,16.68811284401454,0.144786,-7.71775,1373000,0.0,252.901,-3.61612,4737.441060730001,-0.0575836,1570,12.2426,7.909671695786528,4244.943577088465,-1.28789,1372,-0.447164,4419.03388557,87.5483336603,1000000,-0.0031501,1.501112642523367,-1.13077,0.917902,-13.1635,87.5483336603,87.5483336603,500.57,3.12543,4419.03388557,0.0,4419.03388557,415.47,417.254
1535.32,1526.41,425.817,36987.946765703906,0.0,1535.32,2.29356,1000,1000.0,1000,16.68887040100526,0.141466,-7.36775,1374000,0.0,211.983,-4.04937,4737.441060730001,-0.155879,1571,12.1182,8.888827882357873,4093.4500336793326,-1.05002,1373,-0.488357,4696.76360147,93.1637248535,1000000,0.0418049,1.636306821135804,-2.11848,0.895599,-16.5701,93.1637248535,93.1637248535,221.282,2.61072,4696.76360147,0.0,4696.76360147,425.801,425.817
1531.33,1534.38,417.682,37018.16649754759,0.0,1531.33,2.25043,1000,1000.0,1000,16.674621743964963,0.139266,-7.4133,1375000,0.0,265.494,-5.45001,4737.441060730001,0.0724481,1573,11.2069,11.475880893820431,1615.1205742480704,-1.2861,1374,-0.477844,4825.27507297,95.6793080034,1000000,0.00839189,2.079083818825893,-3.03635,0.993205,-16.2788,95.6793080034,95.6793080034,365.708,5.82928,4825.27507297,0.0,4825.27507297,412.835,417.682
1483.09,1474.99,479.082,37033.689088879735,0.0,1483.09,2.24162,205,205.0,205,16.67434242303716,0.148729,-7.65444,1376000,0.0,431.018,-3.90867,4737.441060730001,-0.0449628,1574,11.7409,10.281392839038745,4440.904480543489,-1.2935,1375,-0.47605,838.280042616,17.3319188214,1000000,-0.00965694,1.8160432080039755,-1.51359,0.94014,-18.78,17.3319188214,17.3319188214,217.101,4.00887,838.280042616,0.0,838.280042616,475.971,479.082
1516.56,1517.8,434.574,37061.281075956766,0.0,1516.56,1.93402,1000,1000.0,1000,3.4357966060051695,0.145668,-7.36015,1377000,0.0,459.675,-3.01032,4737.441060730001,-0.0678514,1575,11.3556,9.291606675367802,2020.5380408591907,-1.70998,1376,-0.477102,4562.44184475,90.7466221309,1000000,-0.0114635,1.6325991406920366,-2.68814,0.957514,-14.2806,90.7466221309,90.7466221309,402.486,3.70514,4562.44184475,0.0,4562.44184475,435.26,434.574
1510.85,1505.36,437.101,37092.644761209376,0.0,1510.85,2.27357,1000,1000.0,1000,16.67950731801102,0.141802,-7.51375,1378000,0.0,269.253,-2.78015,4737.441060730001,-0.132702,1576,11.376,12.35841337783495,4614.022751768768,-1.08526,1377,-0.470243,4664.19586029,92.5108458361,1000000,0.0668809,2.329087212739978,-3.30844,0.953478,-22.482,92.5108458361,92.5108458361,155.347,3.06295,4664.19586029,0.0,4664.19586029,436.705,437.101
1495.51,1488.76,476.605,37121.18329846236,0.0,1495.51,2.23837,1000,1000.0,1000,16.683898855990265,0.152064,-7.75133,1379000,0.0,324.478,-5.67605,4737.441060730001,-0.0975702,1577,11.2888,10.098794073797762,1524.6972697575418,-1.36858,1378,-0.464564,4434.7501223,87.9131236714,1000000,-0.0456308,1.7669824172044173,-3.63597,0.902167,-16.98,87.9131236714,87.9131236714,277.887,3.74842,4434.7501223,0.0,4434.7501223,477.227,476.605
1517.37,1517.29,472.382,37147.36308424425,0.0,1517.37,2.10121,1000,1000.0,1000,16.68333857797552,0.143397,-7.5408,1380000,0.0,233.548,-4.94894,4737.441060730001,-0.109726,1578,11.6103,8.017822227615397,4069.423553810936,-1.18952,1379,-0.47472,4310.40193736,85.6123354397,1000000,-0.0543705,1.4996751972357742,-3.30685,0.918563,-16.342,85.6123354397,85.6123354397,251.725,3.48612,4310.40193736,0.0,4310.40193736,472.453,472.382
1525.42,1519.21,433.321,37174.72210040764,0.0,1525.42,2.06449,1000,1000.0,1000,16.680493351013865,0.15556,-7.41077,1381000,0.0,360.858,-3.34938,4737.441060730001,-0.112382,1579,12.601,9.054333111154847,4535.157363740364,-1.42768,1380,-0.481783,4516.74615932,89.4853313316,1000000,-0.101021,1.6236782771884464,-2.51174,0.981079,-15.2403,89.4853313316,89.4853313316,358.46,3.95617,4516.74615932,0.0,4516.74615932,431.363,433.321
1499.12,1495.09,467.504,37206.90756614634,0.0,1499.12,2.12591,1000,1000.0,1000,16.68526281398954,0.147797,-7.61646,1382000,0.0,219.979,-4.58107,4737.441060730001,-0.126671,1580,11.0936,13.081059207033832,4400.2356689001845,-1.2998,1381,-0.474112,4399.99444083,87.2750580359,1000000,-0.0261932,2.4296476766467094,-3.19416,0.948956,-16.2714,87.2750580359,87.2750580359,275.928,5.24586,4399.99444083,0.0,4399.99444083,464.397,467.504
1493.56,1494.83,472.54,37234.38574201608,0.0,1493.56,2.22138,1000,1000.0,1000,16.68180498800939,0.141783,-7.766,1383000,0.0,153.523,-3.47178,4737.441060730001,-0.115036,1581,11.3555,9.225466068717651,4201.136975398815,-1.06702,1382,-0.471101,4617.22042696,91.5301901068,1000000,0.0272339,1.5833536380087025,-2.15181,0.931742,-15.821,91.5301901068,91.5301901068,189.852,4.16428,4617.22042696,0.0,4617.22042696,472.025,472.54
1543.2,1544.05,418.066,37260.51807000529,0.0,1543.2,2.22411,1000,1000.0,1000,16.678619816026185,0.140663,-7.65228,1384000,0.0,274.117,-3.57206,4737.441060730001,-0.115389,1582,11.2222,7.966896152822301,4356.624952693485,-1.34286,1383,-0.461044,4747.092075,94.2763495746,1000000,-0.0283048,1.4932751634041779,-2.42253,0.94546,-18.7325,94.2763495746,94.2763495746,240.359,3.04801,4747.092075,0.0,4747.092075,417.482,418.066
1499.51,1502.19,452.636,37289.758204753685,0.0,1499.51,2.12356,1000,1000.0,1000,16.705915509955958,0.130636,-7.68888,1385000,0.0,300.809,-2.712,4737.441060730001,-0.10686,1583,11.0682,10.694615044340026,4246.914588013171,-1.02478,1384,-0.465733,4721.18086774,93.6358522593,1000000,-0.0572446,1.8605280430638231,-2.51758,0.923914,-16.0274,93.6358522593,93.6358522593,251.571,3.03461,4721.18086774,0.0,4721.18086774,453.272,452.636
1527.46,1518.94,426.02,37320.88695294887,0.0,1527.46,2.14674,1000,1000.0,1000,16.671719463018235,0.146629,-7.50503,1386000,0.0,419.679,-4.11149,4737.441060730001,-0.132691,1584,11.3003,12.011924060352612,4328.78449110058,-1.18124,1385,-0.467606,4685.85692086,92.9085969903,1000000,-0.0672438,2.4413055037148297,-1.72139,0.950075,-14.2571,92.9085969903,92.9085969903,486.899,2.97982,4685.85692086,0.0,4685.85692086,424.212,426.02
1524.56,1528.63,444.133,37347.2707490811,0.0,1524.56,1.9183,1000,1000.0,1000,16.683918337046634,0.14801,-7.43289,1387000,0.0,818.419,-4.16264,4737.441060730001,-0.115912,1585,12.7504,8.24257364514051,4259.250975978554,-1.54834,1386,-0.480711,4706.83504489,93.2969254115,1000000,-0.015706,1.46522004698636,-1.77512,0.951959,-13.9217,93.2969254115,93.2969254115,695.177,2.88682,4706.83504489,0.0,4706.83504489,447.572,444.133
1515.53,1516.89,446.196,37374.017681545636,0.0,1515.53,2.10819,1000,1000.0,1000,16.695915877004154,0.14607,-7.53775,1388000,0.0,251.751,-2.99377,4737.441060730001,-0.130776,1586,11.5514,8.552889845392201,4401.119586801345,-1.10834,1387,-0.467806,4520.44030307,89.5756154593,1000000,0.00239816,1.5074811632512137,-3.35281,0.931434,-14.2025,89.5756154593,89.5756154593,296.087,3.89203,4520.44030307,0.0,4520.44030307,441.901,446.196
1567.43,1567.98,389.854,37406.396148083964,0.0,1567.43,2.28585,1000,1000.0,1000,16.6928782799514,0.13837,-7.6583,1389000,0.0,294.686,-2.97731,4737.441060730001,-0.0167282,1587,11.1211,13.161137926217634,4072.274691906705,-1.14958,1388,-0.466878,4456.98282853,88.3040478725,1000000,0.0178844,2.5392244932008907,-1.86519,0.910766,-14.6681,88.3040478725,88.3040478725,357.6,2.92185,4456.98282853,0.0,4456.98282853,387.209,389.854
1556.02,1556.44,400.411,37436.10120601492,0.0,1556.02,2.1003,1000,1000.0,1000,16.686056643957272,0.148642,-7.36565,1390000,0.0,551.448,-3.96947,4737.441060730001,-0.0604955,1588,12.5979,11.027625762391835,4185.930340222708,-1.55276,1389,-0.473915,4429.21302954,87.7235107688,1000000,-0.01219,2.004917533544358,-0.0174322,0.937544,-13.8883,87.7235107688,87.7235107688,666.303,5.02203,4429.21302954,0.0,4429.21302954,399.079,400.411
1553.75,1551.05,404.51,37462.7970724132,0.0,1553.75,1.99355,1000,1000.0,1000,16.682393601047806,0.135816,-7.41434,1391000,0.0,224.876,-3.99947,4737.441060730001,-0.144971,1589,10.9278,8.536500515823718,4264.079670671529,-1.17702,1390,-0.479241,4669.35362229,92.5671289519,1000000,0.00395556,1.4973872295231558,-3.02195,0.966137,-13.0333,92.5671289519,92.5671289519,236.444,2.72014,4669.35362229,0.0,4669.35362229,401.96,404.51
1506.27,1507.02,467.526,37490.28860625607,0.0,1506.27,2.18783,1000,1000.0,1000,16.675070154946297,0.163859,-7.32212,1392000,0.0,510.947,-4.30987,4737.441060730001,-0.125783,1590,12.2752,9.223293885646854,4323.3169936436925,-1.5792,1391,-0.478944,4444.63279941,88.061038071,1000000,0.00755394,1.6011727302102372,-0.307121,0.947014,-15.7542,88.061038071,88.061038071,307.116,5.09169,4444.63279941,0.0,4444.63279941,465.128,467.526
1517.24,1516.91,440.003,37523.2670895647,0.0,1517.24,2.27101,1000,1000.0,1000,16.680475426954217,0.132494,-7.67828,1393000,0.0,186.953,-3.32003,4737.441060730001,-0.0855792,1591,12.493,13.667761796561535,4352.709757134993,-1.40787,1392,-0.464133,4566.68245201,90.5041620475,1000000,0.0344486,2.6268175049917772,-2.77678,0.962772,-14.1265,90.5041620475,90.5041620475,242.628,3.82079,4566.68245201,0.0,4566.68245201,433.968,440.003
1528.75,1538.35,434.575,37552.88820663642,0.0,1528.75,2.32569,1000,1000.0,1000,16.689952515007462,0.138265,-8.13769,1394000,0.0,229.356,-3.27622,4737.441060730001,-0.0481141,1592,9.72705,11.030545254121535,4407.010482818342,-1.12317,1393,-0.440844,4626.35185374,92.4430986382,1000000,0.0431579,1.91778508562129,-3.42004,0.92203,-16.983,92.4430986382,92.4430986382,208.175,2.57589,4626.35185374,0.0,4626.35185374,434.169,434.575
1554.0,1537.96,416.753,37579.915341837856,0.0,1554.0,2.14851,1000,1000.0,1000,16.681660263973754,0.15088,-7.70991,1395000,0.0,206.887,-3.28988,4737.441060730001,-0.107737,1593,10.5229,8.838140073756222,4434.1383531130205,-1.27399,1394,-0.468856,4445.85304829,88.0799187054,1000000,0.0555906,1.5177001586416736,-2.51345,0.906858,-15.8304,88.0799187054,88.0799187054,198.508,3.71626,4445.85304829,0.0,4445.85304829,411.086,416.753
