log-sigs-min,epoch,MinProgress,mean-sq-bellman-error1,time-total,return-average,qf1-std,episode-length-std,policy-mus-min,policy-mus-std,vf-std,log-pi-max,StdProgress,vf-avg,mean-sq-bellman-error2,episode-length-max,return-max,MaxProgress,total-samples,log-pi-mean,qf1-avg,time-eval,mean-qf-diff,max-path-return,policy-mus-max,pool-size,log-sigs-max,time-train,episodes,return-min,last-path-return,log-sigs-mean,return-std,log-pi-std,AverageProgress,qf2-avg,episode-length-min,time-sample,qf2-std,log-sigs-std,policy-mus-mean,episode-length-avg,log-pi-min
-1.20271,1073,85.5521728271,316.301,28889.404414059245,4296.80525752,443.52,0.0,-2.95058,0.960578,440.62,-2.88698,0.0,1293.96,374.715,1000,4296.80525752,85.5521728271,1074000,-7.38805,1295.1,16.682805284974165,11.1518,4419.01194989429,3.40869,1000000,-0.0606126,8.83031606581062,1282,4296.80525752,4397.282722351042,-0.477206,0.0,2.27654,85.5521728271,1295.1,1000,1.5011429190053605,443.52,0.163334,-0.000936237,1000.0,-14.9493
-1.26133,1074,85.8330029976,621.686,28918.765619696176,4325.58377377,482.197,0.0,-3.16374,0.899769,478.599,-1.95818,0.0,1244.49,416.9,1000,4325.58377377,85.8330029976,1075000,-7.47271,1245.09,16.678712002001703,11.4902,4419.01194989429,3.54336,1000000,-0.0905178,10.862269372330047,1283,4325.58377377,4089.2018366574534,-0.470099,0.0,2.31085,85.8330029976,1245.09,1000,1.8259242626372725,482.197,0.17978,0.038301,1000.0,-15.2511
-1.46001,1075,86.8421855338,299.799,28951.84859232948,4365.13871549,488.099,0.0,-3.27471,0.902983,481.781,-1.93252,0.0,1227.95,240.389,1000,4365.13871549,86.8421855338,1076000,-7.787,1236.02,16.67863837798359,11.5619,4419.01194989429,4.29183,1000000,-0.0486627,13.708620775782038,1284,4365.13871549,4059.015632233169,-0.442821,0.0,2.30574,86.8421855338,1236.02,1000,2.701022825553082,488.099,0.175601,0.0393669,1000.0,-15.097
-1.06803,1076,84.2790154594,229.199,28979.461027121695,4244.02508073,467.058,0.0,-3.09852,0.914434,466.543,-2.37834,0.0,1268.0,194.231,1000,4244.02508073,84.2790154594,1077000,-7.5873,1267.41,16.68827969901031,10.963,4419.01194989429,2.87428,1000000,-0.0292695,9.408903839590494,1285,4244.02508073,4075.5401421455426,-0.462059,0.0,2.28122,84.2790154594,1267.41,1000,1.5348205066402443,467.058,0.155235,-0.0284115,1000.0,-19.7663
-1.05132,1077,86.2211039955,373.119,29006.5232300919,4304.39306082,468.548,0.0,-2.96896,0.921731,466.542,-3.44355,0.0,1264.2,417.352,1000,4304.39306082,86.2211039955,1078000,-7.73615,1269.89,16.67592580500059,12.3266,4419.01194989429,3.01716,1000000,0.0276646,8.884293170180172,1286,4304.39306082,4163.4477461838915,-0.469521,0.0,2.30141,86.2211039955,1269.89,1000,1.5116705020773225,468.548,0.161544,0.0150982,1000.0,-15.9263
-1.07546,1078,88.4857183273,344.597,29036.165883685346,4465.26497201,464.768,0.0,-3.29875,0.919662,463.985,-2.40463,0.0,1263.38,278.436,1000,4465.26497201,88.4857183273,1079000,-7.6682,1256.09,16.679887538019102,11.8171,4419.01194989429,4.28094,1000000,-0.09151,11.066287626454141,1287,4465.26497201,3824.189518870857,-0.450586,0.0,2.25862,88.4857183273,1256.09,1000,1.9028855309588835,464.768,0.157381,-0.0113683,1000.0,-16.5851
-1.43383,1079,87.7275226093,321.436,29068.797566566034,4404.19701935,469.335,0.0,-4.1859,0.937889,464.776,-2.52278,0.0,1275.25,310.448,1000,4404.19701935,87.7275226093,1080000,-7.73621,1268.52,16.678872633026913,13.0952,4419.01194989429,3.45765,1000000,-0.0295961,13.251770705392119,1288,4404.19701935,4000.0197631016076,-0.46223,0.0,2.45049,87.7275226093,1268.52,1000,2.706268772308249,469.335,0.164455,-0.0408776,1000.0,-20.0434
-1.03278,1080,88.4872046895,369.837,29095.975393056928,4460.06474412,457.23,0.0,-4.0577,0.942956,451.838,-2.32539,0.0,1274.88,409.341,1000,4460.06474412,88.4872046895,1081000,-7.58789,1277.18,16.683306741993874,11.4761,4419.01194989429,2.99515,1000000,-0.0262756,9.009989872167353,1289,4460.06474412,4044.282843694754,-0.474417,0.0,2.34138,88.4872046895,1277.18,1000,1.50345752062276,457.23,0.15808,-0.0511281,1000.0,-16.8493
-1.03434,1081,87.3238648145,195.928,29123.837909472408,4382.492733,476.398,0.0,-3.57404,0.889632,472.047,-3.02257,0.0,1292.91,203.034,1000,4382.492733,87.3238648145,1082000,-7.88071,1299.05,16.673898037988693,10.8909,4419.01194989429,3.93279,1000000,-0.0718099,9.426405353180598,1290,4382.492733,4196.83825815976,-0.460821,0.0,2.34073,87.3238648145,1299.05,1000,1.6452441393048503,476.398,0.158405,-0.0679696,1000.0,-16.9176
-1.06806,1082,82.6330168224,229.529,29155.415767147962,4172.34933768,473.209,0.0,-3.52097,0.855541,470.105,-3.11076,0.0,1265.28,273.601,1000,4172.34933768,82.6330168224,1083000,-7.71958,1268.07,16.807868028990924,10.638,4419.01194989429,3.52143,1000000,-0.109114,12.646614494209643,1291,4172.34933768,4089.588742228118,-0.467213,0.0,2.41251,82.6330168224,1268.07,1000,2.2100633044028655,473.209,0.156896,0.0510673,1000.0,-16.8914
-1.0911,1083,88.421060531,260.946,29189.258714728232,4458.4531113,488.467,0.0,-3.10782,0.872124,486.824,-3.32207,0.0,1249.73,229.389,1000,4458.4531113,88.421060531,1084000,-7.69926,1255.38,16.72057460801443,11.4784,4419.01194989429,2.69996,1000000,-0.0432721,14.063178047188558,1292,4458.4531113,3854.2210413526586,-0.453301,0.0,2.15128,88.421060531,1255.38,1000,2.9352880530641414,488.467,0.156413,-0.0100687,1000.0,-15.9033
-1.17895,1084,85.7320665116,299.781,29218.029133241158,4315.01893046,470.755,0.0,-3.49926,0.881775,463.326,-2.96435,0.0,1297.52,586.2,1000,4315.01893046,85.7320665116,1085000,-7.58001,1297.82,16.85539098503068,10.7887,4419.01194989429,3.45443,1000000,-0.0741331,10.123872469412163,1293,4315.01893046,2308.900444489449,-0.466573,0.0,2.22639,85.7320665116,1297.82,1000,1.8362599005922675,470.755,0.158762,-0.0161857,1000.0,-16.8739
-1.06375,1085,86.7839720125,299.646,29245.708739743393,4365.87395382,481.83,0.0,-2.60419,0.888074,478.405,-3.17502,0.0,1254.01,214.427,1000,4365.87395382,86.7839720125,1086000,-7.85852,1259.4,16.819365276955068,11.0478,4419.01194989429,3.48429,1000000,-0.0386188,9.38424904178828,1294,4365.87395382,4120.723338949518,-0.442887,0.0,2.43399,86.7839720125,1259.4,1000,1.627984113409184,481.83,0.163164,0.0730913,1000.0,-18.0539
-1.22004,1086,27.4702888784,342.123,29274.914013044967,1413.55655789,456.151,0.0,-3.15386,0.940583,456.489,-2.29014,0.0,1295.87,345.994,1000,1413.55655789,27.4702888784,1087000,-7.6316,1286.42,16.68371858797036,12.4157,4419.01194989429,3.55286,1000000,-0.116987,10.730176127923187,1295,1413.55655789,4252.0700095223765,-0.477973,0.0,2.15217,27.4702888784,1286.42,1000,1.807385281776078,456.151,0.154887,0.00342746,1000.0,-14.9058
-1.11694,1087,90.8880228977,669.651,29307.700044817175,4548.08908176,448.488,0.0,-3.74202,0.899043,443.167,-3.44792,0.0,1319.25,806.683,1000,4548.08908176,90.8880228977,1088000,-7.75337,1327.96,16.66943806799827,11.9072,4419.01194989429,2.58424,1000000,0.00843102,13.429598776914645,1296,4548.08908176,4327.216440253425,-0.452353,0.0,2.23566,90.8880228977,1327.96,1000,2.6789656653418206,448.488,0.156225,-0.0253103,1000.0,-15.7629
-1.23844,1088,13.0025645853,395.499,29336.40908039303,691.291796325,463.311,0.0,-4.50914,0.934142,461.902,-1.09001,0.0,1318.74,351.275,1000,691.291796325,13.0025645853,1089000,-7.55936,1316.82,16.683130721969064,11.4318,4419.01194989429,3.09391,1000000,-0.057705,10.328424061706755,1297,691.291796325,4226.926766289756,-0.470574,0.0,2.28409,13.0025645853,1316.82,1000,1.7084332370432094,463.311,0.171048,0.0369192,1000.0,-17.8213
-1.03607,1089,87.7249708115,237.307,29363.675783149898,4406.45646648,478.188,0.0,-2.82046,0.888725,474.458,-3.35276,0.0,1268.84,239.634,1000,4406.45646648,87.7249708115,1090000,-7.56778,1279.5,16.678337157994974,11.7009,4419.01194989429,2.83068,1000000,-0.029714,9.101879508059938,1298,4406.45646648,4007.569156546649,-0.453073,0.0,2.20402,87.7249708115,1279.5,1000,1.5023897328646854,478.188,0.162408,0.0438856,1000.0,-16.1623
-1.5536,1090,82.3477759162,353.506,29391.80602129083,4150.74760251,454.024,0.0,-4.53714,0.890222,452.205,-2.50885,0.0,1299.04,386.647,1000,4150.74760251,82.3477759162,1091000,-7.67906,1304.88,16.67544344102498,11.4244,4419.01194989429,3.53767,1000000,-0.0906624,9.850701839837711,1299,4150.74760251,3566.2916906647333,-0.455218,0.0,2.25983,82.3477759162,1304.88,1000,1.6050436779623851,454.024,0.160558,-0.0624223,1000.0,-15.9263
-1.54343,1091,90.3652482554,237.73,29423.67448966927,4539.51550937,493.766,0.0,-4.95637,0.901022,488.246,-2.64302,0.0,1251.76,255.497,1000,4539.51550937,90.3652482554,1092000,-7.73069,1258.13,16.681958448025398,12.3577,4419.01194989429,3.01118,1000000,-0.100845,12.827800732804462,1300,4539.51550937,3068.1035295990328,-0.464855,0.0,2.42022,90.3652482554,1258.13,1000,2.356612505565863,493.766,0.168386,-0.011178,1000.0,-16.6381
-1.16321,1092,56.7695232997,325.303,29446.250759676623,2866.56365573,448.416,0.0,-3.47136,0.932592,447.009,-2.40278,0.0,1316.79,347.189,721,2866.56365573,56.7695232997,1093000,-7.64007,1318.66,16.689131505030673,11.3845,4419.01194989429,2.99769,1000000,-0.11943,8.830968374968506,1301,2866.56365573,3249.489918105874,-0.462939,0.0,2.30311,56.7695232997,1318.66,721,1.730500592268072,448.416,0.150367,-0.0297387,721.0,-15.7213
-1.30619,1093,84.5427970793,545.699,29472.10245277884,4269.94604752,453.056,0.0,-3.3805,0.947353,457.668,-2.76156,0.0,1334.58,300.637,1000,4269.94604752,84.5427970793,1094000,-7.61132,1318.53,12.025889419019222,13.085,4419.01194989429,5.12607,1000000,-0.0890665,7.688060057407711,1302,4269.94604752,4385.808080110095,-0.483468,0.0,2.38046,84.5427970793,1318.53,1000,1.4862735077622347,453.056,0.173972,-0.00474437,1000.0,-16.6317
-1.35509,1094,89.3997392273,271.012,29500.598395881185,4497.15406481,419.859,0.0,-3.20998,0.953984,417.555,-2.99448,0.0,1326.93,281.512,1000,4497.15406481,89.3997392273,1095000,-7.53651,1335.6,16.68782823899528,12.2023,4419.01194989429,3.35731,1000000,-0.127327,9.974597794527654,1303,4497.15406481,3983.0205215881265,-0.487785,0.0,2.3144,89.3997392273,1335.6,1000,1.8398020108579658,419.859,0.161457,-0.0193253,1000.0,-16.6665
-0.978916,1095,41.0262110636,172.898,29520.37153317849,2074.08296486,475.912,0.0,-2.64589,0.870241,476.332,-2.57752,0.0,1319.78,166.041,505,2074.08296486,41.0262110636,1096000,-7.4523,1313.69,16.689446940028574,9.48103,4419.01194989429,2.85299,1000000,-0.0803751,9.531417584512383,1304,2074.08296486,4209.258693694656,-0.457889,0.0,2.07142,41.0262110636,1313.69,505,1.8176900098333135,475.912,0.159274,-0.00590439,505.0,-14.7732
-1.28579,1096,89.9602711556,289.036,29548.66043851059,4503.7982258,457.982,0.0,-4.1678,0.871599,458.228,-2.39108,0.0,1329.63,259.198,1000,4503.7982258,89.9602711556,1097000,-7.70788,1325.46,8.432698219025042,12.1183,4423.802322106707,2.71309,1000000,-0.10678,10.078015953302383,1305,4503.7982258,4423.802322106707,-0.461143,0.0,2.25728,89.9602711556,1325.46,1000,1.5315795167116448,457.982,0.156355,-0.0234161,1000.0,-16.8776
-1.10603,1097,89.2923338538,227.131,29578.761350736895,4496.61981884,519.273,0.0,-3.10222,0.863949,512.901,-2.41984,0.0,1234.61,177.414,1000,4496.61981884,89.2923338538,1098000,-7.83152,1242.18,16.690976632002275,10.9077,4423.802322106707,2.78776,1000000,-0.133262,11.561077873688191,1306,4496.61981884,4266.311065961209,-0.460248,0.0,2.61657,89.2923338538,1242.18,1000,1.8735126096289605,519.273,0.164848,0.0134773,1000.0,-16.2756
-1.14302,1098,85.4491720133,270.453,29609.04927608953,4294.81106068,486.846,0.0,-3.09037,0.871358,486.768,-1.54722,0.0,1276.66,306.807,1000,4294.81106068,85.4491720133,1099000,-7.70475,1268.06,16.672936968971044,11.5549,4423.802322106707,3.96197,1000000,-0.0762135,11.709405811387114,1307,4294.81106068,3942.1069727195713,-0.451696,0.0,2.19018,85.4491720133,1268.06,1000,1.9062493271776475,486.846,0.16685,-0.0303142,1000.0,-13.5037
-1.30968,1099,93.7512453752,1463.11,29638.14806228166,4704.56279409,484.761,0.0,-3.66728,0.908386,480.061,-2.12374,0.0,1269.46,1335.93,1000,4704.56279409,93.7512453752,1100000,-7.67953,1274.36,16.684911484015174,9.6705,4423.802322106707,3.19233,1000000,-0.0255148,10.750359326775651,1309,4704.56279409,1225.6243467842212,-0.44862,0.0,2.36061,93.7512453752,1274.36,1000,1.6766555614303797,484.761,0.162106,0.0140332,1000.0,-14.4329
-1.11405,1100,90.7571228654,259.597,29665.50921804458,4557.26645734,478.292,0.0,-3.92434,0.916157,479.422,-2.51245,0.0,1294.45,360.826,1000,4557.26645734,90.7571228654,1101000,-7.62587,1298.28,16.672721231996547,11.0196,4423.802322106707,4.61916,1000000,-0.0807102,8.94371738517657,1310,4557.26645734,3902.4843829879997,-0.458812,0.0,2.22896,90.7571228654,1298.28,1000,1.7551612977986224,478.292,0.158522,0.016683,1000.0,-14.7791
-1.04388,1101,63.4349301406,164.891,29695.092757383303,3182.34436341,504.23,0.0,-2.84856,0.875332,498.33,-2.79488,0.0,1240.59,162.977,1000,3182.34436341,63.4349301406,1102000,-8.15675,1241.29,16.687274986994453,10.5508,4423.802322106707,4.86713,1000000,-0.0233749,11.161706106213387,1311,3182.34436341,4082.4875364328946,-0.426498,0.0,2.31238,63.4349301406,1241.29,1000,1.739316780527588,504.23,0.167236,-0.072862,1000.0,-15.7258
-1.34821,1102,90.4887462178,247.907,29726.329125393182,4560.63328588,449.405,0.0,-4.56008,0.953092,444.985,-2.15898,0.0,1308.02,288.081,1000,4560.63328588,90.4887462178,1103000,-7.54173,1314.05,16.683864680002443,13.0038,4423.802322106707,3.08064,1000000,-0.0999557,12.464855665864889,1312,4560.63328588,1491.7069167659442,-0.481722,0.0,2.38849,90.4887462178,1314.05,1000,2.110497718967963,449.405,0.160326,-0.00783973,1000.0,-16.5319
-1.42232,1103,78.6299573893,451.285,29754.89054688916,3956.59500885,487.436,0.0,-3.69904,0.943158,485.136,-1.59824,0.0,1296.02,399.474,1000,3956.59500885,78.6299573893,1104000,-7.68539,1288.63,16.677085101022385,13.7469,4423.802322106707,3.41909,1000000,-0.0438527,10.299756396387238,1313,3956.59500885,4098.602913600741,-0.465577,0.0,2.28937,78.6299573893,1288.63,1000,1.5894993106485344,487.436,0.17961,-0.0407697,1000.0,-15.7369
-1.23051,1104,87.8857383143,278.148,29783.138518778374,4428.56212372,467.539,0.0,-2.72177,0.929014,464.413,-3.61566,0.0,1318.03,269.791,1000,4428.56212372,87.8857383143,1105000,-7.46897,1316.68,16.67857897700742,10.2734,4423.802322106707,3.63202,1000000,-0.0826711,10.065404752735049,1314,4428.56212372,4137.150136969145,-0.467539,0.0,2.24511,87.8857383143,1316.68,1000,1.5172896724543534,467.539,0.157392,-0.0434233,1000.0,-15.9324
-1.07692,1105,73.9043694403,272.539,29811.212296266167,3709.61639665,491.137,0.0,-2.52292,0.847704,488.542,-3.53769,0.0,1287.4,257.16,1000,3709.61639665,73.9043694403,1106000,-7.70486,1289.75,16.679506575979758,10.6959,4423.802322106707,4.09247,1000000,-0.108767,9.622241677367128,1315,3709.61639665,4102.582708808584,-0.448496,0.0,2.35471,73.9043694403,1289.75,1000,1.772798408579547,491.137,0.163827,-0.0373553,1000.0,-16.5796
-1.51227,1106,85.3906229208,229.656,29840.85053819674,4301.17140021,472.652,0.0,-4.1068,0.913112,468.601,-3.13741,0.0,1299.84,243.192,1000,4301.17140021,85.3906229208,1107000,-7.82401,1304.49,16.684986638021655,11.7723,4423.802322106707,3.04162,1000000,-0.0435793,10.900711471156683,1316,4301.17140021,4088.478458106147,-0.469171,0.0,2.43364,85.3906229208,1304.49,1000,2.064079586416483,472.652,0.156579,-0.00202328,1000.0,-19.0154
-1.114,1107,82.9370157033,277.439,29866.66627525544,4154.51896176,485.621,0.0,-3.81227,0.914734,487.346,-2.93658,0.0,1297.48,328.616,1000,4154.51896176,82.9370157033,1108000,-7.64465,1279.98,16.67850143497344,10.5795,4423.802322106707,3.60358,1000000,-0.020868,7.642351471004076,1317,4154.51896176,3910.553150608997,-0.462469,0.0,2.36303,82.9370157033,1279.98,1000,1.4999884988064878,485.621,0.165966,-0.000726694,1000.0,-14.7323
-1.24426,1108,17.7762376371,180.178,29879.416111680737,888.688487818,460.675,0.0,-3.10197,0.876338,458.792,-1.44028,0.0,1345.19,182.352,215,888.688487818,17.7762376371,1109000,-7.56137,1347.98,16.6878158239997,11.0155,4423.802322106707,3.22077,1000000,-0.0729249,7.680233316146769,1318,888.688487818,4299.244646311181,-0.479262,0.0,2.58714,17.7762376371,1347.98,215,1.4846582711325027,460.675,0.167776,0.0332243,215.0,-17.9938
-1.13186,1109,86.5262753049,203.079,29907.412248424604,4363.96545721,481.052,0.0,-2.66914,0.869975,477.628,-3.37205,0.0,1314.67,181.156,1000,4363.96545721,86.5262753049,1110000,-7.66593,1316.67,3.589598473976366,10.56,4423.802322106707,2.7035,1000000,-0.131108,9.597343013912905,1319,4363.96545721,4139.076091190541,-0.467869,0.0,2.05416,86.5262753049,1316.67,1000,1.7221117479493842,481.052,0.162651,-0.0366318,1000.0,-12.8502
-1.66142,1110,89.6986197237,367.865,29933.20750638441,4513.8885777,517.973,0.0,-3.24356,0.946636,510.01,-4.05693,0.0,1260.07,338.85,1000,4513.8885777,89.6986197237,1111000,-7.84433,1265.97,16.687438639055472,11.2427,4423.802322106707,5.49575,1000000,-0.0423183,7.6494783572270535,1320,4513.8885777,3993.356821095555,-0.458689,0.0,2.20251,89.6986197237,1265.97,1000,1.4826920406194404,517.973,0.17461,0.086352,1000.0,-14.0031
-0.993806,1111,86.5336059062,194.404,29961.15655797033,4301.43610583,483.563,0.0,-2.89496,0.91783,478.977,-3.34754,0.0,1284.67,192.714,1000,4301.43610583,86.5336059062,1112000,-7.67512,1292.56,16.67845855903579,10.5816,4423.802322106707,3.57552,1000000,-0.0948561,9.548080048698466,1321,4301.43610583,4017.806309591388,-0.459389,0.0,2.23226,86.5336059062,1292.56,1000,1.7284350371337496,483.563,0.166213,0.0728674,1000.0,-15.711
-1.33906,1112,86.2321822607,316.017,29992.587561271503,4320.99936155,471.123,0.0,-5.00208,0.927833,475.453,-2.57794,0.0,1327.94,496.543,1000,4320.99936155,86.2321822607,1113000,-7.4108,1315.37,16.67322516499553,10.9357,4423.802322106707,4.51818,1000000,-0.0476583,12.392804418923333,1322,4320.99936155,4001.669054251636,-0.480416,0.0,2.3081,86.2321822607,1315.37,1000,2.375169067294337,471.123,0.171497,0.00704506,1000.0,-16.9859
-1.1129,1113,87.2832866852,406.061,30019.107607573445,4405.90953296,413.496,0.0,-4.4699,0.935113,411.791,-2.77645,0.0,1384.77,346.781,1000,4405.90953296,87.2832866852,1114000,-7.62519,1385.55,16.672309978981502,12.1832,4423.802322106707,2.92287,1000000,-0.0521147,8.371040847618133,1324,4405.90953296,2174.846466195126,-0.456449,0.0,2.30927,87.2832866852,1385.55,1000,1.4856101761688478,413.496,0.14789,0.0098947,1000.0,-19.4927
-1.22641,1114,80.905206372,266.111,30044.840250206238,4075.85634113,482.353,0.0,-3.71315,0.912199,481.255,-1.32019,0.0,1283.62,219.978,1000,4075.85634113,80.905206372,1115000,-7.74126,1289.29,16.670295607997105,11.1216,4423.802322106707,3.14866,1000000,-0.0160273,7.585156858200207,1325,4075.85634113,2438.7255001034223,-0.463122,0.0,2.38172,80.905206372,1289.29,1000,1.4698374576400965,482.353,0.171115,-0.0710732,1000.0,-18.7899
-1.58072,1115,88.8619571505,258.672,30075.824199582334,4484.65872565,490.214,0.0,-3.95078,0.964517,488.456,-2.35541,0.0,1296.96,340.096,1000,4484.65872565,88.8619571505,1116000,-7.72585,1302.76,16.693569164024666,13.1901,4423.802322106707,4.93432,1000000,-0.0995481,12.10569781193044,1326,4484.65872565,4113.947353999942,-0.465958,0.0,2.48553,88.8619571505,1302.76,1000,2.2020471441210248,490.214,0.170701,0.025954,1000.0,-17.9258
-1.17033,1116,87.9853777063,304.114,30105.065901348193,4439.57675732,487.276,0.0,-3.7937,0.922478,483.643,-2.53163,0.0,1294.66,204.1,1000,4439.57675732,87.9853777063,1117000,-7.47367,1293.76,16.680203133029863,12.1296,4423.802322106707,2.89565,1000000,-0.0923036,10.512238593189977,1327,4439.57675732,4110.035800001595,-0.463046,0.0,2.3067,87.9853777063,1293.76,1000,2.0582838756381534,487.276,0.166894,-0.00185135,1000.0,-16.2044
-1.0429,1117,71.341135442,207.55,30128.500021377753,3572.11678505,496.166,0.0,-6.431,0.895414,490.137,-3.1426,0.0,1294.57,241.165,853,3572.11678505,71.341135442,1118000,-7.68215,1303.97,16.677154609002173,9.82165,4423.802322106707,3.32728,1000000,-0.0979694,7.725721706054173,1328,3572.11678505,4273.2353810345785,-0.457231,0.0,2.21951,71.341135442,1303.97,853,1.4900498426286504,496.166,0.164356,0.0159247,853.0,-16.663
-1.0874,1118,81.8506294856,361.255,30156.779674825317,4121.10110782,494.798,0.0,-2.80297,0.86956,493.562,-3.08126,0.0,1322.5,340.44,1000,4121.10110782,81.8506294856,1119000,-7.79475,1321.21,14.231576975027565,10.8205,4423.802322106707,3.21872,1000000,-0.0622758,9.761483021022286,1329,4121.10110782,4098.326825962019,-0.460576,0.0,2.41075,81.8506294856,1321.21,1000,1.8495248274412006,494.798,0.171845,0.0228971,1000.0,-16.0889
-0.982699,1119,83.1491455887,304.547,30186.2363413375,4129.44253838,432.083,0.0,-3.23406,0.949544,427.286,-2.26132,0.0,1367.89,327.265,1000,4129.44253838,83.1491455887,1120000,-7.63209,1368.57,16.67196636099834,11.3583,4423.802322106707,4.30728,1000000,-0.0968753,10.711743314459454,1330,4129.44253838,4353.100240094658,-0.480022,0.0,2.19927,83.1491455887,1368.57,1000,2.075902094657067,432.083,0.153309,0.00599243,1000.0,-15.5593
-1.20479,1120,89.5484471312,259.228,30211.829637512623,4470.47355528,419.053,0.0,-3.38108,0.944934,418.522,-2.37951,0.0,1352.91,195.233,1000,4470.47355528,89.5484471312,1121000,-7.44945,1358.22,16.6823317729868,12.1897,4423.802322106707,3.79049,1000000,-0.0284925,7.45264562999364,1331,4470.47355528,4177.562534554994,-0.499941,0.0,2.39586,89.5484471312,1358.22,1000,1.4769526461604983,419.053,0.166002,0.0538835,1000.0,-15.543
-1.33886,1121,12.0917954559,259.041,30237.664000675373,647.845544351,510.489,0.0,-2.79998,0.885487,499.848,-2.75124,0.0,1265.4,266.237,1000,647.845544351,12.0917954559,1122000,-7.88909,1274.44,16.67531251400942,9.75707,4423.802322106707,2.9767,1000000,-0.0879659,7.65757583262166,1332,647.845544351,4132.830105312426,-0.445451,0.0,2.55497,12.0917954559,1274.44,1000,1.5087539131054655,510.489,0.17159,-0.0282301,1000.0,-17.8713
-1.36394,1122,90.7935491596,264.287,30271.277172650327,4523.74493661,436.9,0.0,-3.34905,0.937717,436.896,-2.37481,0.0,1353.34,270.689,1000,4523.74493661,90.7935491596,1123000,-7.09797,1349.84,16.675054765946697,10.1258,4423.802322106707,2.99458,1000000,-0.0853429,14.208224481961224,1333,4523.74493661,4118.129698835145,-0.489916,0.0,2.16782,90.7935491596,1349.84,1000,2.7392417790251784,436.9,0.165382,0.058661,1000.0,-15.0813
-1.24937,1123,87.8428235738,338.864,30299.536228929705,4410.05557566,449.33,0.0,-3.43143,0.905541,446.739,-2.83446,0.0,1326.51,290.578,1000,4410.05557566,87.8428235738,1124000,-7.52592,1334.2,16.674392843968235,11.5218,4423.802322106707,3.73013,1000000,0.00187111,9.995256325695664,1334,4410.05557566,4172.160974839091,-0.465202,0.0,2.00261,87.8428235738,1334.2,1000,1.593942680687178,449.33,0.161378,0.0378275,1000.0,-13.2975
-1.06782,1124,87.6338477129,227.1,30327.355726181588,4409.04335526,479.267,0.0,-3.76086,0.925318,478.673,-2.49093,0.0,1315.62,214.611,1000,4409.04335526,87.6338477129,1125000,-7.39678,1311.84,16.684213869040832,12.0364,4423.802322106707,4.34309,1000000,-0.00574273,9.603164157888386,1335,4409.04335526,4118.49540570888,-0.486846,0.0,2.37427,87.6338477129,1311.84,1000,1.545319284137804,479.267,0.17298,0.00163997,1000.0,-14.9144
-1.04497,1125,84.0502697762,235.726,30356.589755127206,4238.36728435,503.575,0.0,-3.64834,0.892704,501.65,-2.05949,0.0,1290.93,265.344,1000,4238.36728435,84.0502697762,1126000,-7.71341,1291.36,16.712022506981157,10.0495,4423.802322106707,3.39068,1000000,-0.061174,10.787303924269509,1336,4238.36728435,4037.0024957272176,-0.468162,0.0,2.35739,84.0502697762,1291.36,1000,1.7417184344376437,503.575,0.161326,-0.0855548,1000.0,-15.2627
-1.57658,1126,86.7901138778,353.589,30390.07270184328,4360.66773919,526.758,0.0,-3.11098,0.853394,521.061,-2.99159,0.0,1250.44,323.557,1000,4360.66773919,86.7901138778,1127000,-8.06693,1258.92,16.689271477982402,10.334,4423.802322106707,4.24311,1000000,-0.0579526,14.1761100810254,1337,4360.66773919,3896.405350191017,-0.438086,0.0,2.32234,86.7901138778,1258.92,1000,2.6409187570679933,526.758,0.170087,-0.0263036,1000.0,-18.4787
-1.21691,1127,87.5215099355,585.188,30420.029617480992,4415.70876963,486.114,0.0,-3.52898,0.876247,489.276,-2.4713,0.0,1311.8,476.305,1000,4415.70876963,87.5215099355,1128000,-7.67318,1304.71,16.671196340001188,10.771,4423.802322106707,3.58761,1000000,-0.0769772,11.469666687014978,1338,4415.70876963,4038.7264042721167,-0.456404,0.0,2.27933,87.5215099355,1304.71,1000,1.8237410687142983,486.114,0.16209,-0.0138075,1000.0,-16.2457
-1.38512,1128,90.0534583548,346.231,30447.646029878,4500.64592441,486.32,0.0,-3.36912,0.871852,480.331,-1.41051,0.0,1307.44,268.56,1000,4500.64592441,90.0534583548,1129000,-7.61215,1313.64,16.675084874033928,11.4067,4423.802322106707,3.53579,1000000,-0.0910048,9.427364667819347,1339,4500.64592441,4223.6664326980745,-0.451956,0.0,2.30865,90.0534583548,1313.64,1000,1.5225540062529035,486.32,0.169603,0.0219391,1000.0,-15.5529
-1.13814,1129,86.8991091145,473.207,30475.427035258035,4357.12166155,478.781,0.0,-3.00225,0.924161,478.129,-2.75295,0.0,1335.27,281.321,1000,4357.12166155,86.8991091145,1130000,-7.29342,1332.52,16.681381204980426,12.9922,4423.802322106707,4.27152,1000000,-0.121218,9.584818184783217,1340,4357.12166155,4034.6217796694746,-0.470799,0.0,1.96241,86.8991091145,1332.52,1000,1.5202910332009196,478.781,0.159886,-0.0143698,1000.0,-13.7488
-1.44765,1130,76.3906218184,271.085,30507.435831682582,3856.56753824,474.452,0.0,-4.88154,0.918505,463.1,0.307024,0.0,1313.51,302.342,1000,3856.56753824,76.3906218184,1131000,-7.64441,1314.51,16.719863854988944,10.1678,4423.802322106707,3.1889,1000000,-0.016265,13.028613500879146,1341,3856.56753824,4397.293230007948,-0.468196,0.0,2.35924,76.3906218184,1314.51,1000,2.26929843070684,474.452,0.162973,0.0332606,1000.0,-15.7526
